,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
1519,the legend of heroes trails into reverie,PlayStation 5,PSX Brasil,Critic,"Even with a conclusion that may leave many with a heavy heart, Trails into Reverie is the farewell that fans deserved after following the adventures of so many beloved characters. In the making for over 10 years, Falcom has delivered one of its most complete packages thanks to the immense replay factor, making it a must-buy for any fan of the franchise.","Jun 29, 2023",90
1520,the legend of heroes trails into reverie,PlayStation 5,AdoMobA,User,"Pros
- a beautiful epilogue to the first three arcsthe cross-story feature works great to gate story progress in certain points
- the biggest playable cast in the series (51 characters that are fully customizable)
- plethora of post game content that will keep you playing
- the daydreams (reminiscent of the doors from Trails in the Sky the 3rd) give exciting glimpses into the lives of our favorite characters
- the addition of the Abyssal difficulty and the options to increase enemy levels by 50 or 100 allows the gameplay to remain engaging
Cons
- the lack of voice acting makes some of the games more pivotal moments feel way less epic than they could have been
- the controls for Project Tyrfing minigame are god awful

The tenth game in the Trails series is an optionally massive game. From the amount of content, to the story significance and some quite bold directions the story goes, Trails into Reverie takes the training wheels off and relies on you playing all the previous games. And it feels fantastic.
The story is interesting from start to finish, using everything and everyone you met through the Sky, Crossbell and Cold Steel arcs of this series. It also takes some of the previously established concepts and takes them in such a direction that nobody could predict yet it feels right. And the emotional one, two punch that is the ending for the main story left me with a smile on my face and a wash of new excitement for the next arc.
But the main story ending does not mean the game is over. Through the introduction of the Reverie Corridor, you are offered a section of the game mostly focused on the gameplay, offering a plethora of post game content to lose hours to. Gameplay that never gets boring thanks to the introduction of the United Front attacks and the frankly absurd cast hosting 51 characters from all the previous arcs.
Outside of the outstanding Trails combat, the Reverie Corridor also offers previously unseen amounts of minigames and daydreams. All of these offer glimpses into past and future events, giving you an idea of what certain individuals have been up to since their arcs concluded. What is exciting in particular are the two daydreams received in the Post Game, where you are offered a glimpse into the future arc.
All in all, Reverie quickly climbed to be one of my favorite games in the series, owing that fact to its bold story and the sheer amount of characters it lets you play. Reverie not being an entry game allows it to shed some of the burdens of having to reintroduce concepts in each game and allows it to soar to ever greater heights.","Oct 21, 2023",7.9
1521,the legend of heroes trails into reverie,PlayStation 5,Rafa_Vyr,User,Nice,"Oct 3, 2023",9
1522,split,null,null,Critic,null,null,tbd
1523,split,null,null,User,null,null,null
1524,aliens attack,null,null,Critic,null,null,tbd
1525,aliens attack,null,null,User,null,null,null
1526,toons kart,null,null,Critic,null,null,tbd
1527,toons kart,null,null,User,null,null,null
1528,feeble light,PlayStation 5,Video Chums,Critic,If you're in the mood for a challenging minimalist shoot 'em up then you can't go wrong with what Feeble Light has to offer.,"Jul 13, 2023",60
1529,feeble light,null,null,User,null,null,null
1530,froggy crossing,null,null,Critic,null,null,tbd
1531,froggy crossing,null,null,User,null,null,null
1532,death or treat,PlayStation 5,Video Chums,Critic,Death or Treat is a very fun 2D action roguelike with impressively immersive combat that'll have you giddily juggling Halloween monstrosities while they spew out candy as if they're piñatas and it's your birthday.,"May 16, 2023",57
1533,death or treat,null,null,User,null,null,null
1534,garlic,Nintendo Switch,TouchArcade,Critic,"If you’re looking for another precision platformer with strong gameplay mechanics and sharp level design, Garlic is your guy. But it isn’t the only game to do those things by any stretch of the imagination, is it? The thing is, I can’t say I’ve ever played a game of this sort that had Garlic‘s ridiculous energy to it. There’s a Wario-ish bent to it, but it’s even stranger than that series tends to be. I think that kind of thing is subjective and as a result you’re either going to love it or hate it, but it really worked for me.","Jul 17, 2023",80
1535,garlic,null,null,User,null,null,null
1536,real truck driver simulator usa car games,null,null,Critic,null,null,tbd
1537,real truck driver simulator usa car games,null,null,User,null,null,null
1538,gylt,PlayStation 5,Digital Chumps,Critic,"GYLT from Tequila Works is a heavy game to bear. Its story is overwhelmingly sad, relatable, and impactful. The gameplay is built to complement the story and the devs did a great job of pulling those two pieces together. This game isn’t for the faint of heart and it will certainly get you in the feels, but the journey is worth the emotional risk.","Jul 13, 2023",72
1539,gylt,PlayStation 5,MeuPlayStation,Critic,"With mature themes in a narrative that has evolved alongside the gameplay, Gylt tells an engaging story and may surprise those who judge a book by its cover.","Jul 24, 2023",75
1540,gylt,PlayStation 5,OMGitsTHEMEMI,User,"A horror game that touches a very serious theme, the game grips you right from the begining until the end of the game, while the game is short I find it the right length.","Dec 17, 2023",7.0
1541,gylt,PlayStation 5,JSRCgaming,User,"Gylt is a mechanically simple game with some awesome horror atmosphere. The atmospheric music, thr mesh of cartoon/realistic visuals and school/town setting really sets this game apart from other horror games giving it a unique feel. Despite the game suffering from uninteresting boss fights, it still manages to stand out above the rest. I am thankful that this game was not lost in the sinking ship of google stadia.
I highly recommend this game

Here is the link to my non-spoiler reviews: ****/-If9lifZF9U","Jul 8, 2023",8
1542,pole position,null,null,Critic,null,null,tbd
1543,pole position,null,null,User,null,null,tbd
1544,scarf,PC,Hey Poor Player,Critic,"Scarf is the perfect game for players who fondly remember titles like Spyro, Journey, and Abzu but want to be able to finish a game in its entirety in one sitting. Its emotionally driven storyline is short, sweet, and to the point with aesthetics that enchant from beginning to end. If you’re looking for something with a fresh yet familiar feel to sink your teeth into without committing too much time and money, it’s honestly hard to top Scarf.","Jan 26, 2022",69
1545,scarf,PC,Meristation,Critic,"A beautiful video game in terms of sound and graphics, but one that is too simple and short. His setting deserved more.","Jan 26, 2022",75
1546,scarf,PC,Dr_Parzival,User,"Beautiful. Relaxing and very fluid.

A perfect example of what you can do when a game is made by heart.","Dec 27, 2021",7.8
1547,scarf,PC,Carapo,User,A lovely game. The more you play It the more you fall in love with It. Beautiful graphics that show an amazing ando lively world. A great soundtrack that makes you want to keep on listening more. This game made my day and helped me realize there're still developers that love their games and not only our money,"Dec 26, 2021",10
1548,saints row doc ketchums murder circus,Xbox Series X,TheXboxHub,Critic,"For fans of Saints Row combat, Doc Ketchum's Murder Circus is an opportunity to maximise its output. For those who weren’t impressed – and there were many – then this DLC is one to avoid. It is just pure combat, with very little in between.","Jul 13, 2023",60
1549,saints row doc ketchums murder circus,null,null,User,null,null,null
1550,zombie town,null,null,Critic,null,null,tbd
1551,zombie town,null,null,User,null,null,null
1552,sniper elite 5 kraken awakes,null,null,Critic,null,null,tbd
1553,sniper elite 5 kraken awakes,null,null,User,null,null,null
1554,necrosmith,null,null,Critic,null,null,tbd
1555,necrosmith,null,null,User,null,null,null
1556,gimmick special edition,Nintendo Switch,The Mako Reactor,Critic,"Gimmick Special Edition feels great to play, and makes a Sunsoft classic more accessible than ever before, but this release should've had better extras. For its asking price, this is an easy recommendation as long as you're ok with the challenge.","Aug 7, 2023",77
1557,gimmick special edition,null,null,User,null,null,null
1558,echoblade,Xbox Series X,Movies Games and Tech,Critic,"EchoBlade is an old-school adventure title that has some weird mechanics. Can you explore this dank dungeon and survive? I doubt it, as you are missing the sense of sight. Consequently, your demise is likely! Use echolocation to discover your surroundings and kill every foe. Sadly, the combat is slow and clumsy and this undermines an otherwise interesting experience.","Jul 16, 2023",75
1559,echoblade,null,null,User,null,null,null
1560,city limits,Xbox Series X,KeenGamer,Critic,"City Limits is a puzzle-strategy game with low-stakes and high scores. It does only a few things, but it gets them right. The gameplay loop is there for anyone chasing high scores or a rewarding game to chill out to, and the aesthetic and soundscape is soothing. It takes a short time to experience the entire game, but you might want to stay a long time anyway.","Jul 23, 2023",70
1561,city limits,null,null,User,null,null,null
1562,trouble witches origin episode1 daughters of,null,null,Critic,null,null,tbd
1563,trouble witches origin episode1 daughters of,null,null,User,null,null,null
1564,boat trip,null,null,Critic,null,null,tbd
1565,boat trip,null,null,User,null,null,null
1566,the settlers new allies,PC,Softpedia,Critic,"The Settlers: New Allies has a good core loop that, unfortunately, lacks a solid connection with the series' history. There’s too much military action and not enough focus on delivering products to citizens. The land-claiming concept is interesting but under-used. Ubisoft could have used the same gameplay and another name and players might be more interested. But the game does not do enough to differentiate itself from better experiences in the genre. The Settlers: New Allies wants to tweak a classic formula but never finds the best way to do that.","Feb 21, 2023",55
1567,the settlers new allies,PC,4Players.de,Critic,"Nice setting, flat economy, boring real-time strategy. The Settlers - New Alliances is not a total catastrophe, but far from ""good"".","Feb 22, 2023",60
1568,the settlers new allies,PC,SerafiQ,User,"The game itself is ok. Varied units. Buildings. Graphics at a good level. As for playability, I have no complaints. No errors so far, although sometimes military units don't know what to do.  Overall, I recommend it, and as for the settlers themselves, you can see the connections between the 3rd and 4th part of the game.","Feb 19, 2023",2.8
1569,the settlers new allies,PC,LucashPL,User,"Its ok as for Ubisoft game. New Settlers is decent in both mechanics and graphics, but falls short on originality and storytelling.","Feb 17, 2023",10
1570,american hero,PC,Impulsegamer,Critic,A missed opportunity given a second chance or something that should have stayed dead? American Hero is FMV choose your own adventure with bad acting and horrible writing. It's either so bad it's good or it's just bad.,"Jul 13, 2023",48
1571,american hero,null,null,User,null,null,null
1572,synapse,PlayStation 5,Gaming Age,Critic,"The most important thing with a VR game like this (and really, any game in general) is how fun it ends up being, and Synapse is a freaking blast. I enjoyed everything about this game, and it is another must-have title on the PS VR2, and yet another fantastic game that makes me glad I was an early adopter of the headset. If you have a PS VR2, get Synapse on the Playstation Store for $35 and thank me later.","Aug 10, 2023",77
1573,synapse,PlayStation 5,Everyeye.it,Critic,"With its vibrant pops of color and excellent use of eye tracking in managing telekinesis, Synapse stands out as one of the productions that make the most of the potential and unique features of PlayStation VR 2. Despite the general lack of variety, the nDreams game remains a roguelite shooter with explosive gameplay and an excellently calibrated progression system, able to keep the user's interest alive thanks to a good level of challenge and the possibility of experimenting with different fighting styles. The presence of famous voice actors such as David Hayter and Jennifer Hale adds a special touch, not so much for the quality of the plot, but for the care and attention with which the entire experience has been packaged, comparable to what one might to expect from a first party title.","Jul 16, 2023",80
1574,synapse,PlayStation 5,WetaCritic,User,"They should make a Star wars or Stranger Things game using what they learned from this, I'd pay big bucks for that! Game could do with more content, I just want to play more, but there's more than enough for 35 bucks. Love it!","Jul 12, 2023",7.6
1575,synapse,PlayStation 5,ParanoydAndroyd,User,"Easily the most definitive VR FPS experience out right now! Gorgeous graphics, 120fps, the telekinetic powers feel great, the haptic feedback in the headset and controllers feels amazing and is really immersive, the story is great, the voice acting is phenomenal (especially from David Hayter), decent weapon variety, only downfall is there's one ""boss"" and no reap endgame boss after him, but this game gets a 10 regardless because for the one downside it has every single upside is truly THAT amazing that it makes you forget about that tiny little downer. Best part is it's only available on the greatest gaming console ever **** PlayStation 5!!!","Jul 10, 2023",10
1576,cubic light,null,null,Critic,null,null,tbd
1577,cubic light,null,null,User,null,null,null
1578,ghost trick phantom detective,DS,Universo Nintendo,Critic,Shu Takumi reasserts himself as an articulator of good storylines inserted into an innovative gameplay.,"Jan 23, 2011",83
1579,ghost trick phantom detective,DS,Nintendo Power,Critic,"If you're an Ace Attorney fan, a point-and-click adventure fan, or simply a fan of quality storytelling in general, don't miss out on Ghost Trick. [Jan 2011, p.86]","Dec 18, 2010",90
1580,ghost trick phantom detective,DS,Exogear123,User,"A Masterpiece of it's time. The best puzzle-esc game I've ever played and I hate puzzle games. This is easily in my top 10, it beats Ocarina of Time.","Dec 8, 2023",9.6
1581,ghost trick phantom detective,DS,Tona236,User,Peak storytelling,"Nov 2, 2023",10
1582,raystorm x raycrisis hd collection,null,null,Critic,null,null,tbd
1583,raystorm x raycrisis hd collection,null,null,User,null,null,null
1584,rayz arcade chronology,Nintendo Switch,Pure Nintendo,Critic,"Ray’z Arcade Chronology does what it should as a shmup. Lots of things shoot at you and you shoot at lots of things as you learn the required patterns. There’s desperation and frustration to overcome as you deal with the copious dying. And it all leads to the thrill of finally taking out the boss. While not every aspect of the game is stellar for what it contributes, this is a fun collection that’s worthy of a spot in your Switch library.","Jul 6, 2023",81
1585,rayz arcade chronology,null,null,User,null,null,null
1586,front mission 1st remake,Nintendo Switch,Universo Nintendo,Critic,"Front Mission was already an amazing game that is fun to play even nowadays, and that got better over time, but the remake managed to correct almost all the flaws from the previous ones: brought a faster and intuitive gameplay, more accessible in terms of difficulty, amazing graphics that don't take away the atmosphere which the old ones got right and much more. If you want a game like DioField Chronicles or Tactics Ogre Reborn, but with a modern setting, or just want to play an incredible TRPG, this game is for you.","Mar 18, 2023",69
1587,front mission 1st remake,Nintendo Switch,Siliconera,Critic,"The game remains a solid revisiting of a years-old game. And it serves as a good way for folks to experience one of strategy and mecha gaming’s foundational works on a current platform. Front Mission 1st: Remake won’t set hearts aflame with novelty, but it is a satisfying return to first principles, with a promise of more to come.","Dec 28, 2022",70
1588,front mission 1st remake,Nintendo Switch,CasparH,User,"Great Remake, they ironed out some old timey issues. As always a steep learning curve but this should be expected with this kind of gene and age of the game.
Tickets all the old school spots for me.
All in all well done!","Aug 31, 2023",5.2
1589,front mission 1st remake,Nintendo Switch,Heimdall90,User,Fedele all'originale pur con una grafica tutta nuova. è una fortuna poter tornare a giocare ad un gioco del genere.,"Mar 27, 2023",10
1590,time of war arkano90,null,null,Critic,null,null,tbd
1591,time of war arkano90,null,null,User,null,null,null
1592,a tale for anna,Xbox Series X,TheXboxHub,Critic,"A Tale for Anna undoubtedly nails the hidden object aspect and has a charming look, but is slightly hampered by irritating mini-games and a bland narrative.","Jul 23, 2023",80
1593,a tale for anna,null,null,User,null,null,null
1594,inner ashes,Xbox Series X,TheXboxHub,Critic,"You have to send credit the way of the development team for tackling a subject like this, dealing with it in a compassionate and heartfelt way. There's no doubt that the story of Inner Ashes is very good, with a great representation of the struggles involved in coping with Alzheimer's. But the pacing can feel too slow at times and if I am being picky there are a few too many Tetris-styled puzzles.","Jul 10, 2023",70
1595,inner ashes,null,null,User,null,null,null
1596,chronobreach ultra,Xbox Series X,TheXboxHub,Critic,"There’s a lot listed in both the pro and con column for ChronoBreach Ultra, but they end up largely negating each other. The result is a mediocre little action-platformer, speckled with ideas but none of them burning brightly enough to really make a difference.","Jul 10, 2023",60
1597,chronobreach ultra,null,null,User,null,null,null
1598,pac vs ghosts,null,null,Critic,null,null,tbd
1599,pac vs ghosts,null,null,User,null,null,null
1600,the lost and the wicked,PC,DarkZero,Critic,"It might not be a title you cherish forever, but I guarantee it will leave a bit of itself with you. An interesting twisted take on a classic, with accessible mechanics, and a powerful soundtrack that annoyingly still hasn’t yet become available for purchase.","May 22, 2022",70
1601,the lost and the wicked,null,null,User,null,null,null
1602,martian panic,null,null,Critic,null,null,tbd
1603,martian panic,null,null,User,null,null,null
1604,vision soft reset,null,null,Critic,null,null,tbd
1605,vision soft reset,null,null,User,null,null,null
1606,goodbye world,Nintendo Switch,IGN Japan,Critic,"Goodbye World is a short yet emotional tale of two struggling indie game creators that never turns into the obvious success story you might expect it to become. Despite its characters feeling symbolic and one-sided, it manages to feel genuine throughout its two-hour journey.","Nov 24, 2022",62
1607,goodbye world,null,null,User,null,null,null
1608,shootvaders the beginning,Xbox One,TheXboxHub,Critic,"Shootvaders The Beginning takes one too many leafs out of Space Invaders’ book. It makes each level near identical to the last, just with more incessant bullets coming your way.","Sep 4, 2023",50
1609,shootvaders the beginning,null,null,User,null,null,null
1610,doom and destiny worlds,Xbox One,God is a Geek,Critic,"Doom & Destiny Worlds is a fun little title that has a charming art style, although grinding can become frustrating the more you play.","Jul 23, 2023",70
1611,doom and destiny worlds,null,null,User,null,null,null
1612,toadomination,null,null,Critic,null,null,tbd
1613,toadomination,null,null,User,null,null,null
1614,noob the factionless,PC,Multiplayer.it,Critic,"Noob - The Factionless is a very generic JRPG that mimics an MMORPG, based on a semi-obscure web series in Italy. It's long but very superficial, never really delving deep into its storytelling or the game structures it parodies. In some cases, it even feels outdated, considering that the series dates back to the end of two decades ago and the gaming world has changed tremendously since then. It's only worth it if you're looking for a light experience with a weak meta-narrative.","Jul 9, 2023",60
1615,noob the factionless,null,null,User,null,null,null
1616,aew fight forever,PlayStation 5,COGconnected,Critic,"AEW: Fight Forever is the best wrestling game since WWF No Mercy. There’s a visceral nature to every punch and slam which makes every physical match-up an absolute thrill. While the mechanics are deep and allows fans to master techniques, there’s also a pick-up-and-play ethos that is amplified through silly mini-games and over-the-top gimmick matches. The odd hit detection issue, basic creation suite and lack of community uploads are disappointing, however, they don’t take away from what is the greatest wrestling game in the past 20 years.","Jun 28, 2023",64
1617,aew fight forever,PlayStation 5,We Got This Covered,Critic,AEW Fight Forever's excellent wrestling and robust customization options are unfortunately hampered by a distinct lack of meaningful modes or features to give the game a long lifespan.,"Jun 27, 2023",70
1618,aew fight forever,PlayStation 5,jj350,User,This is basically a return to a No Mercy/WrestleMania 2000 style of wrestling game.,"Jul 6, 2023",5.4
1619,aew fight forever,PlayStation 5,Stxrudeboy,User,"While the game is lacking depth, gameplay is fantastic and fun. Throwback to no mercy/AKI days, with a mix of day of reckoning. Easy enough to pick and play, deep enough for highly competitive matches.","Jul 2, 2023",10
1620,akai katana,Xbox 360,Destructoid,Critic,"For fans of the genre and developer, Akai Katana is going to be one of the best times you'll have with a game this year. For everyone else, you may just find yourself ascending to bullet hell heaven if you dedicate some time to learning the game's obscure but absolutely thrilling mechanics.","May 16, 2012",75
1621,akai katana,Xbox 360,Totally360,Critic,"This is more of a game for hardcore fans I will suggest, and those fans will love this.  However casual gamers should not hold back and give this a try, there is a highly addictive nature to it that most will like.","May 15, 2012",80
1622,akai katana,Xbox 360,GetGetPoint,User,"The best Cave game you can play on your living room TV! Climax Mode looks awesome in 16:9 with HD graphics. Subtle changes have been made vs the arcade version to help recharge your Phantom/Ninja faster: enemy lasers now provide green Energy Orbs when they are cancelled in ship mode, instead of gold. This makes the game much more accessible. Together with a brand new extra 5th stage and the now unlimited count of bullets and gold on screen, you get the feeling this was how Cave always wished the game would look. Slash Mode is hands down one of the best and most satisfying arrange modes for ANY Cave game. Playing it full screen on a large TV when you hit a massive Katana cancel is an amazing feeling. This mode is rated highly even by sniffy Cave fanboys, which tells you it’s no pushover either. It rewards planning and experimentation... with M-A-S-S-I-V-E GOLD!!!

This game is so easily and cheaply available, you won’t regret it.","Apr 4, 2020",8.2
1623,akai katana,Xbox 360,Tommy758,User,"Akai Katana really reinvigorated my interest in the shoot em up genre.  Like most shmup games, it's pretty short.  It clocks in at about an hour (depending on skill).  However, this game has lots of reasons to go back to try to get a higher score, different modes and characters and pretty challenging achievements.  The game's pretty simple.  A button to shoot, a bomb button, a character switch button and of course the analog stick to move.  But this is pretty challenging.  I'm not a noob or a pro with this genre but I died like 50 times at the end of my first playthrough.  Overall, I loved my time.  It was short but well worth it for the experience.","Jun 7, 2012",8
1624,xicatrice,null,null,Critic,null,null,tbd
1625,xicatrice,null,null,User,null,null,null
1626,burnhouse lane,PC,Ragequit.gr,Critic,"Burnhouse lane is a gritty, uncompromising experience, that will resonate with fans of both adventure and horror games. It mingles heavy subject matter with horrifying imagery and a deftly crafted story, culminating to a fever dream you 'll want to see through to the end.","Jan 3, 2023",90
1627,burnhouse lane,null,null,User,null,null,8.7
1628,burnhouse lane,null,null,User,null,null,null
1629,houkago cinderella 2,null,null,Critic,null,null,tbd
1630,houkago cinderella 2,null,null,User,null,null,null
1631,powerwash simulator spongebob squarepants special,Xbox Series X,Movies Games and Tech,Critic,"PowerWash Simulator: SpongeBob DLC is a ridiculous and brilliant simulation title. You'll love this colourful and addictive addition to the franchise. Grab your tools, use ladders and scaffolding to climb buildings, and clean every bit of grime. I adored it, but it was far too short!","Jul 12, 2023",80
1632,powerwash simulator spongebob squarepants special,null,null,User,null,null,null
1633,math world vr,null,null,Critic,null,null,tbd
1634,math world vr,null,null,User,null,null,null
1635,the card perfect collection plus texas hold em,null,null,Critic,null,null,tbd
1636,the card perfect collection plus texas hold em,null,null,User,null,null,null
1637,underdog detective,null,null,Critic,null,null,tbd
1638,underdog detective,null,null,User,null,null,null
1639,ill kill her,null,null,Critic,null,null,tbd
1640,ill kill her,null,null,User,null,null,null
1641,the testament of sherlock holmes,Xbox 360,ZTGD,Critic,"Overall, I really enjoyed The Testament of Sherlock Holmes. The story was compelling and made me want to continue, despite some clunky controls and elements that didn't translate nicely to using a controller.","Oct 4, 2012",64
1642,the testament of sherlock holmes,Xbox 360,Eurogamer Sweden,Critic,"The Testament of Sherlock Holmes is a point and click-adventure, cast in a modern third person adventure, featuring the greatest detective of them all. Through a wild adventure through the rougher parts of London, an immense conspiracy needs to be cracked open. With decent atmosphere, a real page-turner of a story and clever puzzles, this is a must for fans of Sherlock Holmes or classic adventure games.","Sep 30, 2012",70
1643,the testament of sherlock holmes,Xbox 360,pots555,User,"I am a big fan of this game.  It looks beautiful, the story is fascinating and the puzzles challenging.  The campaign took me around 15 hours to beat and I had fun the whole time.  Sherlock Holmes is a much more disturbed character this time around, making him more interesting.  If you enjoyed his previous adventures, this game is a step up in every way.","Nov 13, 2012",7.8
1644,the testament of sherlock holmes,Xbox 360,Spammals,User,"Loved the game, best yet of the series, you can see how they are constantly learning from the previous games and adjusting the difficulty, complexity and variation of the levels, puzzles and progression.

Unique story featuring a classic twist.","Sep 26, 2012",10
1645,cop 01,null,null,Critic,null,null,tbd
1646,cop 01,null,null,User,null,null,null
1647,mundaun,PC,Gamers' Temple,Critic,Mundaun has got an interesting story to tell and it also has multiple endings. There are quite a few secrets to be found for the curious that want to go about exploring its open world. The game clocks in at around 8 hours long for me – probably around 6 hours for most people that don’t get sidetracked too easily. Mundaun is a creative masterpiece of a horror game. If you enjoy horror games make sure you give this game a try.,"Jul 19, 2021",72
1648,mundaun,PC,RPG Fan,Critic,"With games like Ghost of Tsushima and Final Fantasy VII Remake becoming the standard, few people are going to look at a title like this and jump at the chance to play it. Mundaun will attract its targeted, tiny demographic: those who can see past the dated visuals and lackluster controls. Fortunately, the hand-drawn textures might rope in a few people, and the sepia-esque colors stand out compared to other first-person adventure titles. Mundaun is technologically impotent but makes up for it with excellent atmosphere, sense of place, and storytelling. If you can see past its flaws, Mundaun is a wonderful, short adventure title.","Jul 25, 2021",79
1649,mundaun,PC,CAPS_LOCK,User,"Beautiful, hand drawn work of art. The gameplay is basic and a bit clunky, but it is of secondary importance anyway. The dreamlike, nightmarish atmosphere, achieved with music, sound design, animation and the beautifully strange Romansh language is the reason you play this.
It's not a horror game in the usual sense of the word. No jump scares or any real horror survival mechanics. Just the constant unsettling feeling of being a part of the dark and creepy side of Swiss folklore. What more can you ask for?","Nov 5, 2021",6.8
1650,mundaun,PC,mr_goat,User,"The atmosphere is just stunning. Definitely one of the best indie horrors od 2021. Maybe this game isn't for everyone, but it's my personal 9/10.","Nov 6, 2021",9
1651,russian subway dogs,PC,LEVEL (Czech Republic),Critic,"An obligatory visit to Russia with dogs in the lead role and an adrenaline arcade gameplay proves that less is sometimes more. The game concentrates a huge amount of fun on a small area. Once you grab it, you won’t be able let go. [Issue#290]","Dec 30, 2018",85
1652,russian subway dogs,null,null,User,null,null,null
1653,rocket lift,null,null,Critic,null,null,tbd
1654,rocket lift,null,null,User,null,null,null
1655,the quintessential quintuplets gotopazu story,null,null,Critic,null,null,tbd
1656,the quintessential quintuplets gotopazu story,null,null,User,null,null,null
1657,reverie sweet as edition,PlayStation 5,Hey Poor Player,Critic,"It’s kind of funny that the entirety of Tai’s journey takes place during a short visit to his grandparents because that’s what this game essentially felt like—a quick trip. Though much shorter than I would have liked it, there’s no denying that the LoZ-inspired adventure offered by Reverie: Sweet As Edition is anything other than fun, engaging, and incredibly visually appealing. It may just be a short vacation, but I’m glad that I at least got to go.","Jul 16, 2023",70
1658,reverie sweet as edition,null,null,User,null,null,null
1659,rainbow snake,null,null,Critic,null,null,tbd
1660,rainbow snake,null,null,User,null,null,null
1661,destroy all humans 2 reprobed,PlayStation 5,App Trigger,Critic,"Destroy All Humans 2: Reprobed is even more fun than the first remake with improved and colorful visuals, smooth gameplay and the same amazing sounds that we know and love. Some games don’t need to be improved but we sure are glad this one was.","Sep 6, 2022",67
1662,destroy all humans 2 reprobed,PlayStation 5,COGconnected,Critic,"Destroy All Humans! 2 Reprobed is not hard to recommend for gamers who missed it the first time around, or remember it fondly and want to play it again. It looks, sounds and controls like a current title, and most of the jokes hold up just fine. Not all the gameplay mechanics and mission designs feel that fresh anymore, and it can feel simplistic and repetitive against the backdrop of recent action games. Like the remake of the original Destroy All Humans!, it’s hard not to wish that Black Forest had gone further into actual reboot territory, because the narrative bones, characters, and style could be something special in a more open-world, contemporary game.","Aug 25, 2022",75
1663,destroy all humans 2 reprobed,PlayStation 5,Cpal4554,User,"It's funny, it's creative, it plays very well, and it looks great. Sure, they didn't have the budget of some bigger studios, so a few things aren't perfect. I regularly experience a lack of Vsync / screen tearing (a little annoying but nothing mayor), sometimes two people are sitting in the same spot so they're ""in"" each other, and perhaps there are some more bugs like it, but I've had zero crashes, and no bugs that affected gameplay. I loved part one, I love this one, and I really hope the final Destroy All Humans is also remade, or maybe one day they'll release a new game in the series all together. I'd buy it day one, no question.","Sep 26, 2023",7.6
1664,destroy all humans 2 reprobed,PlayStation 5,The_Seaman_,User,"Enjoyed every minute of it, a well done remaster. The game doesn’t take it so serious, with jokes that don’t fit the current woke climate it’s a breath of fresh air.","Sep 7, 2022",10
1665,soulvars,PC,SomosXbox,Critic,"Soulvars is one of those games that should be recommended if you're talking to a fan of classic JRPGs who is looking for a signature element that brings a strategic element to the gameplay that takes the monotony (for the most part) out of the equation. While it's true that its campaign length doesn't exceed 20 hours, which may be crucial for many players, it is highly replayable.","Jul 31, 2023",68
1666,soulvars,null,null,User,null,null,null
1667,moonshine inc,null,null,Critic,null,null,tbd
1668,moonshine inc,null,null,User,null,null,null
1669,the callisto protocol final transmission,PlayStation 5,GameSpew,Critic,"Ultimately, if you’re a fan of The Callisto Protocol and simply want more, Final Transmission will keep you entertained for a short while while embellishing on the game’s original ending. Do you need to play it? Not really. What’s added here isn’t all that refreshing, and the final boss fight is a bit of a bust. But picked up as part of the game’s season pass, it’s worth playing though just to discover Jacob’s fate.","Jul 4, 2023",60
1670,the callisto protocol final transmission,PlayStation 5,PlayStation LifeStyle,Critic,"With an inconsistent story, total absence of scares, and clunky combat, Final Transmission makes for a shallow last gasp of air for The Callisto Protocol. This new franchise has been lost in space since launch and an onslaught of patches and DLC hasn’t made it any less of a disappointment. Final Transmission just highlights what was already bad about The Callisto Protocol, and ensures that it has ended as poorly as it began.","Jul 11, 2023",30
1671,the callisto protocol final transmission,PlayStation 5,saskojames,User,"Tremendous DLC. Built on what I loved most about the base game, melee combat and gruesome horror. I had almost forgot how much I loved this game, and the DLC has got me excited to go back and play other game modes I passed on previously.","Jun 28, 2023",5.4
1672,the callisto protocol final transmission,PlayStation 5,marvsfontanilla,User,"Story: 7
Graphics: 8
Sound: 7
Gameplay: 7
Playtime: 7 Hours (Main Story + Extra)","Jul 18, 2023",7
1673,x force genesis,Xbox One,TheXboxHub,Critic,"If you're after a mindless blast through space and fancy hearing the constant ping of achievements as you go, the low asking price of X-Force Genesis is probably going to be enough to tempt you in. Don't expect anything resembling a decent shoot 'em up experience though.","May 12, 2022",40
1674,x force genesis,null,null,User,null,null,null
1675,story of seasons a wonderful life,Nintendo Switch,TouchArcade,Critic,"Story of Seasons: A Wonderful Life is a game worth getting for anyone looking at grabbing their next relaxing experience on Switch. I was afraid of technical issues given recent games from Marvelous on Switch, but this is the best Story of Seasons on the platform, and well worth its asking price. As someone completely new to this entry, the developers have made it feel good enough to be a brand new game as well.","Jun 26, 2023",72
1676,story of seasons a wonderful life,Nintendo Switch,CGMagazine,Critic,"Story of Seasons: A Wonderful Life remains both an oddity and a gem, and is a must play for fans of the farming sim.","Jun 19, 2023",80
