,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
1059,tales of symphonia remastered,Nintendo Switch,COGconnected,Critic,"If you love JRPGs, you owe it to yourself to play Tales of Symphonia, and Tales of Symphonia Remastered is an easy way to do that. I’d even recommend this game to fans of retro gaming in general. I really wish I could recommend it to everyone. Unfortunately, the slightly clunky design and aged graphics make it hard for me to do that.","Feb 21, 2023",70
1060,tales of symphonia remastered,Nintendo Switch,PrincePeach22,User,People complaining cause it doesn't have 60fps but for me doesn't make any difference. The story itself it's not the best tales game and there is cheesy lines but overall it's a pretty good remastered. 1080p docked mode. Also we rarely see 60fps games on switch so yeah good luck (Bayonetta 3 tried and was always 50-55 FPS),"Feb 22, 2023",3.8
1061,tales of symphonia remastered,Nintendo Switch,Agusto101,User,"Si el original ya era insufrible este ni les digo, comprueben ustedes mismos.","Feb 27, 2023",5
1062,pinball fx,Xbox Series X,Gaming Age,Critic,"Overall, I’ve really enjoyed my time with Pinball FX and can definitely see myself continuing to play down the road. I’m excited to see what tables are coming next, and as a casual pinball player I’d say the physics here feel pretty great on current-gen consoles. Also, you can give it a try for free, as the base download will grant you one free table. If you complete the tutorial mode, you’ll also get a free 24hr Pinball Pass that’ll allow you to download and try out every table available, so you can really decide for yourself if the latest iteration of Pinball FX is for you.","Mar 8, 2023",74
1063,pinball fx,Xbox Series X,Xbox Tavern,Critic,"Pinball FX brings virtual pinball action back to our consoles with this brand new iteration of the game. While it doesn’t feel great that previously bought tables don’t transfer to this game, it’s a great starting point for new players and there are options for returning. The premium pass is a good idea as a way to experience most of the tables that Pinball FX has to offer if you are okay not owning the tables once the subscription is up. Otherwise I’m happy with what I’ve played. It’s been fun to get a few rounds in each day and tackle the events to experience tables I otherwise might skip over. Worth the price of entry at free, but the microtransactions are a deterrent for some.","Mar 5, 2023",80
1064,pinball fx,Xbox Series X,registradus,User,Very few (if any?) upgrades from the previous version. Zero interest in earning trinkets to display on virtual shelves. No way to import previously purchased tables. Not going to spend $100-$200 to buy them all again. Extremely disappointing,"Nov 12, 2023",0.5
1065,pinball fx,Xbox Series X,DCJY,User,Too dark and can't import my previously bought tables. I wouldn't recommend this to anyone. Also they stole my coins from the early access version.,"Mar 11, 2023",0
1066,loopers,Nintendo Switch,Noisy Pixel,Critic,"LOOPERS is a memorable adventure with an engaging and charming cast. Its short length and captivating story beats make it perfect for all visual novel fans to enjoy. While the narrative may not hit the extremely high bars set by previous novels from Ryukishi07 and Key, LOOPERS sets its own pace to provide a much-needed experience in this genre.","Aug 28, 2022",90
1067,loopers,null,null,User,null,null,null
1068,shadow warrior 3 definitive edition,PC,Gaming Age,Critic,"I can’t judge Shadow Warrior 3: Definitive Edition on how well it matches up with its predecessors. What I can do, however, is judge Shadow Warrior 3: Definitive Edition on how much fun it is – and by that metric, I can’t imagine a more enjoyable game.","Apr 5, 2023",76
1069,shadow warrior 3 definitive edition,PC,Hooked Gamers,Critic,"In all, Shadow Warrior 3 is a fun game with a few minor issues that may not even be issues depending on the player. The game is also receiving constant support, with a Definitive Edition next-gen upgraded release that is free to anyone that already owns Shadow Warrior 3 and will be available at a discounted price for anyone interested in the fast-paced combat that Lo Wang specializes in.","Feb 20, 2023",83
1070,shadow warrior 3 definitive edition,PC,vigilanteOito8,User,"Um dos melhores game de tiro.
Graficos lindos demais.
1000g easy.
Joguei pelo gamepass.","Aug 19, 2023",7.4
1071,shadow warrior 3 definitive edition,PC,Avid_StoryLover,User,"A high octane fps that delivers a ton of fun. So much better then sw2. A great soundtrack as well although the audio pops out occasionally when the action really gets going. The first one still has the best story, but this one is just a pure blast from start to finish. Also the collector in me is very happy that they released a hard copy. Great game.
Was also really impressed with the production value in this game the visuals especially look great.","May 29, 2023",9
1072,heirs of the kings,Xbox Series X,Video Chums,Critic,"Heirs of the Kings has a surprisingly engaging story and a slick retro presentation that may just be enough to hold your attention throughout. However, with super-easy difficulty and a lack of strategic elements, it can also verge on unsatisfying at times.","Feb 6, 2023",69
1073,heirs of the kings,null,null,User,null,null,null
1074,geometric sniper blood in paris,Xbox One,TheXboxHub,Critic,"While we’ll happily cheerlead for Geometric Sniper, we’re also acutely aware that Blood in Paris represents a step down. It only contains half the levels of the original game, and those levels hide behind snipers that are trying to kill you this time. It works for a while, but then you realise the snipers are a distraction.","Feb 26, 2023",60
1075,geometric sniper blood in paris,null,null,User,null,null,null
1076,hopping girl kohane ex,null,null,Critic,null,null,tbd
1077,hopping girl kohane ex,null,null,User,null,null,null
1078,grobda,null,null,Critic,null,null,tbd
1079,grobda,null,null,User,null,null,null
1080,alterity experience,PC,Adventure Gamers,Critic,"Alterity Experience has some really great moments of tension, but they’re tempered by a lack of any real story or character development outside of the desperate attempts to defend your home from invasion.","May 31, 2021",50
1081,alterity experience,null,null,User,null,null,null
1082,loopers,Nintendo Switch,Noisy Pixel,Critic,"LOOPERS is a memorable adventure with an engaging and charming cast. Its short length and captivating story beats make it perfect for all visual novel fans to enjoy. While the narrative may not hit the extremely high bars set by previous novels from Ryukishi07 and Key, LOOPERS sets its own pace to provide a much-needed experience in this genre.","Aug 28, 2022",90
1083,loopers,null,null,User,null,null,null
1084,clockwork aquario,Nintendo Switch,Nintendo Life,Critic,"Clockwork Aquario has been a long time coming, but it was definitely worth the wait. An obvious labour of love, this ill-fated arcade gem has been improbably recovered, restored, and reassembled, and it never feels like anything less than a carefully unearthed treasure that’s been polished until it shines. It won’t take long to beat — and it shouldn’t, because a good 30-year-old arcade platformer is supposed to be short and sweet — but what the game lacks in length it more than makes up for in entertainment and raw creativity, with stages pitting you against everything from mechanical flying fish to a gigantic egg-dropping robo-penguin. It’s the sort of game you come back to again and again because you want to rather than have to, and we feel lucky to have it.","Nov 29, 2021",70
1085,clockwork aquario,null,null,User,null,null,6.2
1086,clockwork aquario,null,null,User,null,null,null
1087,1993 shenandoah,Nintendo Switch,Video Chums,Critic,It may be a mostly standard shmup but 1993 Shenandoah definitely offers some unique components that help make it stand out.,"Jul 20, 2020",60
1088,1993 shenandoah,null,null,User,null,null,null
1089,match master,null,null,Critic,null,null,tbd
1090,match master,null,null,User,null,null,null
1091,pocket witch,Xbox Series X,Movies Games and Tech,Critic,"Pocket Witch is a tricky little precision platformer that'll make you scream. With an excellent old-school aesthetic and basic gameplay mechanics, this straightforward platformer lulls you into a false sense of security. Furthermore, the sloppy controls unnecessarily add to the frustration. However, once you master this issue, you'll enjoy a rewarding but tough experience.","Feb 15, 2023",70
1092,pocket witch,null,null,User,null,null,null
1093,cities skylines remastered,PlayStation 5,PlayStation Universe,Critic,The definitive version of Cities Skylines on console brings quality-of-life improvements and a fresh coat of paint to the visuals. A worthy upgrade for one of the best sim games on PlayStation.,"Feb 20, 2023",90
1094,cities skylines remastered,null,null,User,null,null,null
1095,party bingo,null,null,Critic,null,null,tbd
1096,party bingo,null,null,User,null,null,null
1097,kanjozoku game racer car racing and highway,null,null,Critic,null,null,tbd
1098,kanjozoku game racer car racing and highway,null,null,User,null,null,null
1099,labyrinth of galleria the moon society,Nintendo Switch,TouchArcade,Critic,"Despite its difficulty in explaining its complex systems, Labyrinth of Galleria: The Moon Society is a fantastic RPG that I would recommend to anyone who enjoys the genre. Its systems are immensely satisfying to learn, its labyrinth floors a treat to explore, its encounters challenging and interesting, and the story is outstanding. It is, to an extent, a game that gives back the more you put in, but the patient player will find a bounty of rewards here for their efforts.","Feb 20, 2023",83
1100,labyrinth of galleria the moon society,Nintendo Switch,The Mako Reactor,Critic,"Labyrinth of Galleria: The Moon Society is one of the best dungeon RPGs ever. The wait for it to hit the West has been long, but NIS America has made it absolutely worth it. Despite two technical issues on Nintendo Switch, this is an easy recommendation for fans of the genre, and a brilliant addition to the console's library alongside Undernauts and Stranger of Sword City.","Feb 20, 2023",85
1101,labyrinth of galleria the moon society,null,null,User,null,null,8.4
1102,labyrinth of galleria the moon society,null,null,User,null,null,null
1103,labyrinth of galleria the moon society,null,null,User,null,null,null
1104,wanted dead,PC,GameSpace,Critic,A genuinely gleeful throw back to a time when gaming was jsut starting to bring the best of out the fifth and sixth generation console era. Wanted: Dead draws on eighties and nineties influences and dives head first into a riotous hack and slash that screams style.,"Feb 13, 2023",57
1105,wanted dead,PC,IGN France,Critic,"Nice try. Wanted: Dead disappoints in every aspect, and it’s heartbreaking. You can see there’s an amazing game right there. But the gameplay is not precise enough to be fun. The game doesn’t have the time to tell the story of its goofball characters: it’s so short you’ll feel it hasn’t really started when you’re done with it.","Feb 13, 2023",60
1106,wanted dead,PC,tim_cusack08,User,"Wanted:Dead is a very fun throwback action title but it comes with fundamental design flaws like a goth kid in school trying to look normal among his peers. Wanted:Dead is a not a normal game, not by a long shot. Very recently I played Valkyrie Elysium made by the same developer and both games feel very similar in terms of blandness. Valkyrie Elysium is a conservative RPG with good story and decent gameplay but it falls flat when creativity comes into play. There’s no creativity In Valkyrie Elysium, it feels tamed, most likely restricted by Square Enix. Like many other Square Enix titles these days, Valkyrie takes no chances and therefore loses its ability to wow.

Wanted:Dead tries hard to be normal and very boring and stay in its lane but occasionally pulls the leash and delivers insane amounts of creatively satisfying content. The story is barely there and it’s very hard to follow and I was bored by the cutscenes until suddenly some artistic spark started coming out of the scenes at the cantina or the scene at the noodle bar. These moments make the game shine bright with charm and personality. Insane executions while wearing cat ears, face smudged in blood and then a quick smoke if you leave the controller idle. Real joy mixed with anger from the final mission that drags on forever.

As a note I want to add that this game deserves way more love that it gets. Wanted:Dead is far from mediocre and this game has balls to be different in the day and age when all games are standardised and measured to feel exactly the same.

7/10","Feb 21, 2023",5.6
1107,wanted dead,PC,saulter,User,"About time we talk Wanted: Dead here. Truth to be told I created this account to talk about Wanted: Dead. I never post reviews online. Never, ever. This is the first time I will openly talk about a game that left an impression on me. This is probably what bipolar disorder feels like. I have been psychologically molested by Soleil and 110 Industries and it was one of the most memorable and amazing experiences in games I had in the past 5 years. Sometimes a game comes along and you buy it because of the cover art. This is how I did it. I have never seen a pink cover art on an action game before in my life. Nobody did. This is new. I come home and I start playing. My first impression is very bad. I don’t understand any of this and the game is brutally hard. First mission, I’m still not sold on it but I keep playing because I don’t know why. Usually I just toss the game if it ****. Wanted: Dead didn’t **** at all but I just couldn’t get it. I stopped playing a lot of games mid way because they are boring. I’m looking at you God of War Ragnarok. Wanted: Dead has a fraction of GoW’s production values but somehow it keeps you entertained. Then I spent two hours picking toys in a crane game. Yes, I’m still talking about Wanted: Dead. Then I reached August and I felt like I was going to quit but when I finally kicked his ass it was a scream of joy. My GF ran into the living room to see what’s up. Then you are treated to a karaoke sequence that is real karaoke. Do you remember Just a Friend bit from Saints Row? This is exactly it but playable. Then Space Runaway. It’s an actual 16-bit SHMUP. Not a level or something. An actual arcade game was made for Wanted: Dead and when I unlocked it, I spent hours trying to beat it. Wanted: Dead surprises you every minute. The combat really opens up on the second mission when you progress further down the skill tree. The executions are gory and fun. There’s also a chainsaw. This game is a collection of randomized chaotic ideas all put together. It should not work but somehow it does and it’s a lot of fun. I’m on my second play through now. Bravo Soleil!","Feb 16, 2023",10
1108,journey to the savage planet employee of the month,Xbox Series X,SomosXbox,Critic,"In summary, Journey to the Savage Planet Employee of the Month Edition is an update to match current consoles and leaves the title from Typhoon Studios and 505 Games as a great exploration experience. We can do nothing but recommend this title, which also adds the Hot Garbage DLC for a complete experience.","Feb 25, 2023",85
1109,journey to the savage planet employee of the month,null,null,User,null,null,null
1110,desperate vladivostok,null,null,Critic,null,null,tbd
1111,desperate vladivostok,null,null,User,null,null,null
1112,ten dates,PC,Softpedia,Critic,"Ten Dates is a very classic full-motion video experience. It has a clear theme and manages to make the dating elements, especially for the initial speedy encounters, feel fleshed out. There are some interactions that feel forced and a few changes of tone that miss the mark. But this is a competent romantic narrative with light gameplay. The game wisely allows players to skip the sequences they have already seen, which makes it easy to explore most if not all the story branches. I did wish for the characters to comment a little more on the speed dating concept itself. For gamers who like the FMV approach, Ten Dates is a well-put-together title that’s great to play with friends, commenting on choices and romantic possibilities.","Feb 13, 2023",73
1113,ten dates,null,null,User,null,null,5.5
1114,ten dates,null,null,User,null,null,null
1115,boyfriend dungeon,Nintendo Switch,Vooks,Critic,"Boyfriend Dungeon is not only an enjoyable and inclusive dating sim dungeon crawler, but it’s also a thoughtful game on relationships. I had a nice time getting to know the variety of bladed partners, and I’m sure dating sim fans will enjoy it too. The Dunj delving might lack variety, but getting to know the characters is worth the effort. Whether you’re new to dating sims or a regular romancer, you’ll have a fun time in the dunj with your new fling.","Sep 13, 2021",72
1116,boyfriend dungeon,Nintendo Switch,Pocket Tactics,Critic,"A great dating-sim, dungeon-crawler hybrid that takes you on a journey of self-acceptance, love, and facing your fears - all while smooching some cute swords. It’s a short but sweet tale that will leave you wanting more.","Aug 16, 2021",80
1117,boyfriend dungeon,Nintendo Switch,TheLinkgirl,User,"At a time where roguelites are becoming increasingly tiresome due to their inherent lack of design, it's fair to say that the best roguelites are the ones that circumvent that shortcoming, commonly by injecting another genre into the formula. As rhythm games, card games and Metroidvanias have become almost overused, one clever developer thought **** idea: a dating game.

Inclusivity is certainly the name of the game with Boyfriend Dungeon, allowing for relationships to be as intimate as you'd like. Some characters are non-binary, and the game allows you to date as you want to; polyamory is totally allowed, but you don't have to. Gameplay bounces between two simple ideas, one where the player goes on dates, and one where the player dives into simple combat in simple dungeons. While both ideas are perfectly fine in their own right, it's the combination of the two that makes Boyfriend Dungeon work so well, with dates unlocking new abilities for weapons in combat, and combat unlocking dates.

While there isn't a massive amount of content, I feel Boyfriend Dungeon has the perfect amount for a playthrough and then some. It was totally worth it for me just to experience all the characters in the way I wanted to.","Sep 5, 2022",6.5
1118,boyfriend dungeon,Nintendo Switch,Mando44646,User,"This is one of my favorite games this year. I'm also a proud backer of it on Kickstarter.

The characters are fun and decently developed, the dungeon gameplay is a lot of fun (similar-ish to Hades'), and the story is good enough to rely on fun character interactions. It also fills a niche that doesn't really exist - a bisexual dating sim.

The game is short though and I wish there were more than 2 dungeons, because I enjoyed playing them so much.

I see no downside with paying $20 for it. If you have it on Game Pass without an extra cost, there is no downside. Go play it!","Aug 17, 2021",9
1119,souls of chronos,PC,COGconnected,Critic,"All in all, Souls of Chronos is a fun ride. It combines polished action with an unpolished translation, but the bones of the story are still engaging. It explores the cycle of poverty, betrayal, and desperation. I don’t think it will be anyone’s game of the year. But if you’re a fan of nice action and RPGs, you should check this title out.","Feb 13, 2023",61
1120,souls of chronos,null,null,User,null,null,null
1121,football 2 breakthrough gaming arcade,null,null,Critic,null,null,tbd
1122,football 2 breakthrough gaming arcade,null,null,User,null,null,null
1123,guess the animal,null,null,Critic,null,null,tbd
1124,guess the animal,null,null,User,null,null,null
1125,looking for aliens,PC,Hey Poor Player,Critic,"Looking For Aliens is a very silly hidden objects game that has just as many alien and pop culture references to seek as there are hidden objects. If I’m being honest, the biggest surprise was how long the game was — I didn’t expect to spend double digit hours poking around all the corners of the universe searching for random items, but I guess life comes at you fast like that. If you’re looking for kooky, casual fun, Looking For Aliens is easy to find.","Dec 16, 2021",70
1126,looking for aliens,null,null,User,null,null,null
1127,go go pogogirl,Xbox Series X,GameGrin,Critic,"Go! Go! PogoGirl is a fun and challenging 2D platforming game that has a unique way of traversing the levels since you are constantly bouncing on a pogo stick. There’s not much of a story and the music can get a bit repetitive, but there is a lot of fun to be had here.","Apr 10, 2023",70
1128,go go pogogirl,null,null,User,null,null,null
1129,bumblebee little bee adventure,Xbox One,TheXboxHub,Critic,"Bumblebee – Little Bee Adventure fails in delivering a worthwhile and chilled out exploration experience. It’s very similar to EpiXR Games’ other titles, albeit with a plethora of issues which negate any possibility of relaxing.","Feb 26, 2023",40
1130,bumblebee little bee adventure,null,null,User,null,null,null
1131,atone heart of the elder tree,Nintendo Switch,Universo Nintendo,Critic,"ATONE: Heart of the Elder Tree is everything I expect from a game and maybe more: It's both modern and retro at the same time, there are several different ways to have fun, the characters are deep and remarkable, the decisions sound meaningful and the technical quality is high. Everyone should know this game.","Jun 9, 2023",76
1132,atone heart of the elder tree,null,null,User,null,null,null
1133,pocket arcade story,null,null,Critic,null,null,tbd
1134,pocket arcade story,null,null,User,null,null,null
1135,make the burger,null,null,Critic,null,null,tbd
1136,make the burger,null,null,User,null,null,null
1137,arcadia fallen,PC,RPG Fan,Critic,"Arcadia Fallen is an immensely enjoyable visual novel for those who enjoy fantasy tales with quite a bit of character growth sprinkled throughout them. It isn’t a completely perfect experience, but I fondly remember the time I spent playing the game and I loved how the decision-making was implemented. Those looking for a choice-heavy and ultimately satisfying visual novel would do well to look into Arcadia Fallen, as the outcome of its hero’s journey can be quite memorable indeed.","Dec 5, 2021",76
1138,arcadia fallen,null,null,User,null,null,7.0
1139,arcadia fallen,null,null,User,null,null,null
1140,pocket arcade story,null,null,Critic,null,null,tbd
1141,pocket arcade story,null,null,User,null,null,null
1142,magical speed,null,null,Critic,null,null,tbd
1143,magical speed,null,null,User,null,null,null
1144,task force delta afghanistan,PlayStation 5,Finger Guns,Critic,"Small pockets of appealing visuals can’t paper over the vast number of issues with Task Force Delta – Afghanistan. A tasteless and out-of-touch set-up, incredibly poor AI and an unbalanced health system result in a rough and decidedly sub-par first person shooter.","Mar 6, 2023",30
1145,task force delta afghanistan,null,null,User,null,null,null
1146,alice in wonderland a jigsaw puzzle tale,Xbox One,TheXboxHub,Critic,"Manipulating jigsaw pieces with a game controller in hand has always been a problem for game designers, and Alice in Wonderland - A Jigsaw Puzzle Tale not only fumbles that issue, but adds in a few of its own.","Feb 13, 2023",50
1147,alice in wonderland a jigsaw puzzle tale,null,null,User,null,null,null
1148,dungeon village 2,null,null,Critic,null,null,tbd
1149,dungeon village 2,null,null,User,null,null,null
1150,ringlorn saga,null,null,Critic,null,null,tbd
1151,ringlorn saga,null,null,User,null,null,null
1152,wbsc ebaseball powerful pro yakyuu,Nintendo Switch,Digitally Downloaded,Critic,"Playing a bunch of matches in a row against random opponents online is a great way to spend an hour or two at a time. The online infrastructure is robust, matches are quick and sharp, and the time flies. You can’t ignore that eBaseball is a bigger (and better) series than this, and it is disappointing that it’s going to be the first introduction to it for a lot of people, but the fact it happened at all is such a positive sign of Konami’s intentions for the future.","Feb 8, 2023",70
1153,wbsc ebaseball powerful pro yakyuu,null,null,User,null,null,null
1154,round invaders,null,null,Critic,null,null,tbd
1155,round invaders,null,null,User,null,null,null
1156,falling blocks,null,null,Critic,null,null,tbd
1157,falling blocks,null,null,User,null,null,null
1158,the redress of mira,Xbox Series X,TheXboxHub,Critic,"I very much like the work of Tonguç Bodur, especially the strange puzzle walking sim experiences. There are bits of that found in The Redress of Mira but other gameplay mechanics let it down somewhat. The story and visuals just about make up for these mechanics and the price feels good for a four-hour adventure game, but ultimately it's the weird stuff we want next time please, Tonguç.","Feb 7, 2023",60
1159,the redress of mira,null,null,User,null,null,null
1160,prison tycoon under new management,PC,COGconnected,Critic,"Prison Tycoon: Under New Management checks off the basics of a building and sim game. There’s even some low-key, pleasant, mindless fun to be had for a while. Pretty quickly, though, the game’s absence of creativity and simplistic approach start to overshadow the experience. The lack of a real story or more than one mode further restricts the game’s depth and longevity. It’s not that prison games have to be about violence and punishment but in a sim, drama or interesting incident have to come from somewhere. Ideally, it’s from giving the player the tools to create it or emergent systems that allow it. Prison Tycoon: Under New Management locks them up.","Jan 9, 2022",60
1161,prison tycoon under new management,null,null,User,null,null,null
1162,dicey dungeons,PC,Destructoid,Critic,"I had my doubts going into Dicey Dungeons, despite the pedigree present. I was worried the core reliance on random dice rolls would create a frustrating experience for the player. And while I've had those moments, I always felt that I could look back and say ""that's where I went wrong"" and not ""the random numbers just didn't work out in my favor!"" That alone is an incredibly feat. Stack it on top of six incredibly unique character mechanics, episodes that force the exploration of alternate playstyles, and an expertly crafted aesthetic, and you have another absolute slam dunk from Terry Cavanagh.","Aug 12, 2019",80
1163,dicey dungeons,PC,GamingTrend,Critic,"If you love building decks, strategizing five moves ahead, and combating randomness, Dicey Dungeons is the game for you. If not, you still might want to consider giving it a try for the cute, game show aesthetic and chiptune soundtrack alone. And who knows, you might be surprised how much you enjoy the deck building.","Aug 12, 2019",85
1164,dicey dungeons,PC,robbe69,User,"One of the best games I've ever played with a perfect price point. So much content. If you like dice, board games or even CCGs like Magic: The Gathering, you will love this. The art style is gorgeous.","Dec 3, 2023",7.8
1165,dicey dungeons,PC,auditbadger,User,I think that this is truly a unique game and I would recommend that if you are a fan of this type of genre then I think you should give this game a try.,"May 21, 2020",10
1166,dodge the ball,null,null,Critic,null,null,tbd
1167,dodge the ball,null,null,User,null,null,null
1168,quiz thiz spain,null,null,Critic,null,null,tbd
1169,quiz thiz spain,null,null,User,null,null,null
1170,delirium,PlayStation 4,PSX Brasil,Critic,"Delirium is a game that makes use of several references to be fun, but that ends up suffering the consequences of relying too much on them. Even so, it may please fans of point-and-click games who want a more casual experience that recalls the classic games of the 90s.","Feb 8, 2023",65
1171,delirium,null,null,User,null,null,null
1172,elemental war 2018,null,null,Critic,null,null,tbd
1173,elemental war 2018,null,null,User,null,null,null
1174,pirated code admin edition,Nintendo Switch,RPG Fan,Critic,"Pirated Code: Admin Edition is yet another solid title in both the Switch’s and Steam’s impressive visual novel lineups, and I’m glad that it’ll be coming to Xbox and PlayStation platforms, too, so that more people hopefully get the chance to try it out. It is a charming, touching sci-fi story with surprising depth and unlockable content, even with its shorter length. You might end up playing it in its entirety in a single day, but it will be an enjoyable day if the story resonates with you!","Nov 20, 2022",81
1175,pirated code admin edition,null,null,User,null,null,null
1176,prison simulator,PC,SECTOR.sk,Critic,"Prison Simulator offers a wide variety of activities you cannot normally engage in real life. It may seem like a stereotypical game, but supervisor simulation with daily activities of prisoners naturally comes with some routine.","Jan 23, 2022",70
1177,prison simulator,null,null,User,null,null,5.2
1178,prison simulator,null,null,User,null,null,null
1179,helvetii,PlayStation 4,PSX Brasil,Critic,"Helvetii is beautifully crafted, blending handcrafted art and solid movement and combat mechanics into a challenging roguelike structure that is sure to please any fan of the genre. However, the exploration of the environments and the relatively slow progression are not the best of its qualities.","Jan 31, 2023",66
1180,helvetii,null,null,User,null,null,null
1181,offroad moto bike,null,null,Critic,null,null,tbd
1182,offroad moto bike,null,null,User,null,null,null
1183,pets at work,null,null,Critic,null,null,tbd
1184,pets at work,null,null,User,null,null,null
1185,deliver us mars,PC,Ragequit.gr,Critic,A worthy sequel to Deliver Us The Moon and a genuinely atmospheric experience. Some technical problems are not enough to tarnish the very positive overall impression.,"Feb 8, 2023",69
1186,deliver us mars,PC,GameGrin,Critic,"I am pleased to say that Deliver Us Mars was very enjoyable, taking what feels like just the right amount of time to complete the story. I am hopeful that if there is a third entry in the series, it will overcome the technical limitations seen in the first two.","Feb 28, 2023",75
1187,deliver us mars,PC,GAYMERS,User,"J'ai adoré cette suite , et j'ai déjà hâte au prochain OPUS, ils ont tellement level up depuis Deliver Us Moon","Nov 27, 2023",6.0
1188,deliver us mars,PC,tom219,User,[SPOILER ALERT: This review contains spoilers.],"Feb 3, 2023",10
1189,active dbg braves rage,Nintendo Switch,Hey Poor Player,Critic,"With engaging, unique mechanics, plenty of unlockables to encourage repeated playthroughs, various challenges, and plenty of character combinations to explore, there’s a lot to draw in fans and newcomers to the genre alike. While it’s not the easiest or most accessible of deckbuilders out there, I definitely found it to be one of the most unique and enjoyable I’ve encountered in a while.","Mar 5, 2023",80
1190,active dbg braves rage,null,null,User,null,null,null
1191,exitman deluxe,Xbox One,TheXboxHub,Critic,"ExitMan Deluxe is a perfectly adequate game for its low asking price. When it works, it’s a fun, reaction based game that’ll stir your competitive spirit and keep you entertained for a fair few hours. When it doesn’t, it’s a frustrating experience that’ll make you grit your teeth - and not in the “I’m concentrating” way that most competitive game players can attest to.","Feb 20, 2023",50
1192,exitman deluxe,null,null,User,null,null,null
1193,a matter of principle,null,null,Critic,null,null,tbd
1194,a matter of principle,null,null,User,null,null,null
1195,puzzle bobble 2x bust a move 2 arcade edition and,PC,Gamers Heroes,Critic,Puzzle Bobble2X/BUST-A-MOVE 2 Arcade Edition & Puzzle Bobble 3/BUST-A-MOVE 3 S-Tribute are barebones ports that deserve so much more. Those looking to play as Bub or Bob should look elsewhere.,"Feb 22, 2023",50
1196,puzzle bobble 2x bust a move 2 arcade edition and,null,null,User,null,null,null
1197,phelios,null,null,Critic,null,null,tbd
1198,phelios,null,null,User,null,null,null
1199,active dbg braves rage,Nintendo Switch,Hey Poor Player,Critic,"With engaging, unique mechanics, plenty of unlockables to encourage repeated playthroughs, various challenges, and plenty of character combinations to explore, there’s a lot to draw in fans and newcomers to the genre alike. While it’s not the easiest or most accessible of deckbuilders out there, I definitely found it to be one of the most unique and enjoyable I’ve encountered in a while.","Mar 5, 2023",80
1200,active dbg braves rage,null,null,User,null,null,null
1201,rhythm sprout,PC,GameSpace,Critic,A swede mix of ideas and inspiration from a medley of genres are smothered over a solid rhythm bashing base to make a game so flavorful you won't want to put it down.,"Feb 9, 2023",80
1202,rhythm sprout,null,null,User,null,null,null
1203,albacete warrior,Xbox Series X,Movies Games and Tech,Critic,"Albacete Warrior is a 3D fighting game full of humour and satire. Consequently, it'll be enjoyed by a niche audience. Furthermore, its immature approach will make some of you chuckle endlessly, whereas others will be completely turned off. On top of this, the poor controls and the horrible depth perception make it tough to play.","Jan 31, 2023",60
1204,albacete warrior,null,null,User,null,null,null
1205,beveron,null,null,Critic,null,null,tbd
1206,beveron,null,null,User,null,null,null
1207,cotton 100,Nintendo Switch,Digitally Downloaded,Critic,"The run time will likely be cause for complaint for some people – Cotton 100%. But this is an arcade-style game through and through, and it’s entertaining no matter how many times it’s replayed. And since the cartridge would normally be a rare import that would fetch a hefty price, it’s a wonderful gesture to have them readily available as a digital download. For fans of SHMUPs, both Cotton 100% is a must buy – it’s an absolute standout in its genre which would appeal to old and new fans alike.","Nov 8, 2021",72
1208,cotton 100,null,null,User,null,null,null
1209,row of numbers,null,null,Critic,null,null,tbd
1210,row of numbers,null,null,User,null,null,null
1211,raiden iv x mikado remix,PlayStation 5,The Mako Reactor,Critic,"Raiden IV x Mikado Remix on PS5 and Xbox Series X is worth it for its brilliant new music option, multiple game modes, and smooth gameplay. The only downside is there not being much value here for those who already own a previous version of Raiden IV on another platform.","Jan 26, 2023",74
1212,raiden iv x mikado remix,null,null,User,null,null,null
1213,season a letter to the future,PlayStation 5,The Games Machine,Critic,"Season is a phenomenal work, not just the classic little pearl, but an all-round videogame experience capable of excite, tell, immerse us in the last moments of a reality that could end, change, mutate. A memorization and movement mechanism within towns, villages and glimpses of nature of disarming beauty.","Jan 25, 2023",76
1214,season a letter to the future,PlayStation 5,Softpedia,Critic,"Overall the game is a great indie production and one that will enchant the people who are into games revolving around questions about the meaning of our existence. It is a beautifully crafted walking simulator, with a unique atmosphere and some memorable moments, but no replay value at all.","Jan 29, 2023",80
1215,season a letter to the future,PlayStation 5,Yaschar,User,"A deeply rich sensorial journey into the question of land and identity! A beautiful experiment as well as a manifesto well written to create many exciting moments of discovery through-out the game! A rare and lasting gem for those who seek more than just a superficial ephemeral moments of joy. Highly, recommended!","Aug 13, 2023",7.0
1216,season a letter to the future,PlayStation 5,sabinVox,User,"This beautiful game is like a sleepy podcast, plus biking, plus ASMR, plus scrapbooking, plus beautiful photography. I can’t recommend it enough for people who want a narrative game that is extremely chill.

Also, you can pet a goat.","Mar 17, 2023",10
1217,straylight,null,null,Critic,null,null,tbd
1218,straylight,null,null,User,null,null,null
1219,astro and suzy go to the beach,null,null,Critic,null,null,tbd
1220,astro and suzy go to the beach,null,null,User,null,null,null
1221,we were here forever,PC,Xbox Tavern,Critic,"The We Were Here series is in a class of its own, and Forever is the best entry yet. Grab a buddy and get ready to test both your brains over about 15 hours of gameplay that constantly impresses and brings new things to the table.","Aug 7, 2022",76
