,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
762,star trek resurgence,PC,Adventure Game Hotspot,Critic,"While non-Trekkies and puzzle lovers may find Star Trek: Resurgence less appealing, franchise fans looking to simply dive into another fine story in this expansive universe will not be disappointed.","Jun 11, 2023",75
763,star trek resurgence,PC,CoreDave,User,"Genuinely fantastic authentic Star Trek adventure. It puts recent TV efforts to shame for how well it puts you into the universe of Star Trek. Its not the highest graphical fidelity and it lacks a wee bit of polish here and there, the quick time events sometime feel a bit like they're there just for the sake of it. But in the end these are minor issues in an otherwise wonderful Star Trek story with first class writing and voice acting.","Jun 5, 2023",6.9
764,star trek resurgence,PC,Theaussie72,User,"Few minor bugs but it blew me away with a great story and fantastic graphics, and let’s not forget the great amountof replayablity","May 25, 2023",10
765,desolatium,PlayStation 5,Adventure Game Hotspot,Critic,"Desolatium is an unapologetically old-school node-based adventure in the vein of turn-of-the-millennium cult classics like Dracula. Its mix of wildly different art styles doesn’t work as well as it could, but those who don’t mind a bit of pixel hunting will likely enjoy its budget presentation, generally solid puzzle design and atmospheric story.","Dec 12, 2023",67
766,desolatium,null,null,User,null,null,null
767,murder is game over,Nintendo Switch,GameGrin,Critic,"Murder is Game Over is a short murder mystery RPG-style game. There really isn’t much deduction to be found here, especially since the dog will find all the clues.","Dec 3, 2023",60
768,murder is game over,null,null,User,null,null,null
769,fur squadron,Nintendo Switch,NintendoWorldReport,Critic,"Where FUR Squadron struggles is in its content. A playthrough only lasts around twenty-five minutes. With no alternate paths to take on future playthroughs, replay value is entirely based on clearing the game at higher difficulties. It may be enough to keep genre enthusiasts engaged for an hour or two, but it lacks the diverse number of permutations, so loved by high score seekers, that can be found in its inspiration. FUR Squadron is a reasonably well executed love letter to Star Fox and rail shooters in general, and it is clear that the potential is there for this developer to pull off something of a much larger scale. It is short and simple, but a fun diversion for genre fans if only for an afternoon.","Mar 15, 2023",70
770,fur squadron,null,null,User,null,null,null
771,hero survival,Nintendo Switch,GameGrin,Critic,Hero Survival is a worthy addition to the rogue-like shoot-em-up genre that has a lot of unique touches to make it feel different and addictive to play.,"Nov 26, 2023",80
772,hero survival,null,null,User,null,null,null
773,tommy is my hero,null,null,Critic,null,null,tbd
774,tommy is my hero,null,null,User,null,null,null
775,horror gallery,null,null,Critic,null,null,tbd
776,horror gallery,null,null,User,null,null,null
777,alan wake ii,PlayStation 5,Washington Post,Critic,"In a sea of exemplar video games released in 2023, Alan Wake 2 is the work most interested in pushing the boundaries of its franchise, its genre and even its medium.","Dec 4, 2023",88
778,alan wake ii,PlayStation 5,CGMagazine,Critic,"Alan Wake 2 is possibly one of the greatest pieces of storytelling crafted, and is a must play title.","Oct 25, 2023",95
779,alan wake ii,PlayStation 5,Galadros,User,"Alan Wake 2 is a fantastic sequel! The story keeps you interested the whole time with lots of surprises. The game looks amazing, and it feels spooky and mysterious. Playing is fun too, with exploring and fighting. Whether you've played the first game or not, Alan Wake 2 is a must-play with its great story and gameplay","Dec 25, 2023",8.8
780,alan wake ii,PlayStation 5,Wannabej,User,Soooooooo Good.  Really really nice game. Really Good job.…………..!!!!!!!!!!!!!!,"Dec 21, 2023",10
781,ea sports ufc 5,PlayStation 5,IGN,Critic,"EA Sports UFC 5 is the best MMA game yet. Its next-gen presentation and refreshed mechanics are a dramatic improvement over previous games in the series, allowing for a more seamless and exciting recreation of the sport. The new damage system makes adjusting your strategy mid-fight more involved with plenty of risk-versus-reward decisions, making both offline and online modes all the more enjoyable and replayable. Career Mode has been fine tuned with welcome lifestyle improvements and a deeper story with Coach Davis. UFC 4 may have been the best MMA game mostly due to lack of competition, but UFC 5 stands a class above it, earning that title on its own merits as both an amazing sports simulation game and fighting game alike.","Oct 26, 2023",78
782,ea sports ufc 5,PlayStation 5,SpazioGames,Critic,"Generally speaking, UFC 5 shows various improvements both in terms of graphics and gameplay. Technically speaking the game is excellent, with an incredible level of attention to detail that makes the title truly pleasant to look at. The blood, the sweat, the blow effects and the animations are truly impactful. The gameplay is smooth and the combat system quite solid, albeit with its difficulties. We also appreciated the tons of contents, the new online career and the more classic one, which, however, is a bit monotonous in the long run. In short, a title that is very funny to play, very impressive graphically and very complex in the combat system.","Nov 1, 2023",80
783,ea sports ufc 5,PlayStation 5,Level_chocolate,User,Very clear improvements from UFC 4. Read the critic reviews to make your decision to buy.,"Oct 30, 2023",2.6
784,ea sports ufc 5,PlayStation 5,DzmitryBoston,User,"Genuinely had fun with this game. Not a fan of UFC, but the game is pretty cool, only played the first game, before this one - the graphics were great in both. Recommend this one.","Nov 6, 2023",8
785,dreamworks trolls remix rescue,PlayStation 5,Gaming Age,Critic,"It’s so close to being good, but its flaws make it almost impossible to recommend. It’s far better than it has any right to be or than its pedigree suggests, but it’s still going to be a letdown to almost everyone.","Nov 29, 2023",65
786,dreamworks trolls remix rescue,null,null,User,null,null,null
787,alive paint,PlayStation 5,PlayStation Country,Critic,"Alive Paint works well if you want something you can relax with or if you want to keep your kids entertained for a while. It's pretty basic in terms of what it can do but as a simple colouring book simulator, it does what it needs to.","Oct 26, 2023",60
788,alive paint,null,null,User,null,null,null
789,ghostrunner 2,PlayStation 5,DualShockers,Critic,"Ghostrunner 2 is a perfectly executed cyberpunk slasher, providing an unmatched level of fluidity, engaging combat and a robust narrative.","Oct 22, 2023",80
790,ghostrunner 2,PlayStation 5,Hobby Consolas,Critic,"Ghostrunner 2 demands the reflexes of a speedrunner, the skill of a no-hitter and the patience of a Buddhist Monk. The difficulty might be too much for some people, but if you like this kind of challenge, here you will find an adrenaline injection enjoyable to the end.","Oct 22, 2023",83
791,ghostrunner 2,PlayStation 5,StormDeath69,User,"Un bonne suite, un peu différent du premier mais tout aussi amusant.
L'optimisation est globalement bonne, quelques rares moments de freeze a signaler.
La moto c'est vraiment cool (-:
J'espère qu'on aura une suite...","Dec 2, 2023",8.1
792,ghostrunner 2,PlayStation 5,petreyus,User,"Great game very fun and differing play styles keep the game fresh 
The fast paced action is so fun but it’s very forgiving with check point saves manages to strike a perfect balance of challenge and fun","Nov 6, 2023",10
793,world of horror,PC,Gamer Escape,Critic,"In short, fans of atmospheric horror owe it to themselves to pick this up. This is absolutely one of the best horror games I’ve played, and while there are a few little issues here and there, this isn’t even the end of development. There’s a more tailored scenario gameplay mode already on the horizon for a later update, and I expect things will only go up from there.","Oct 22, 2023",78
794,world of horror,PC,CGMagazine,Critic,World of Horror is an intense and existential horror experience that perfectly captures the work that inspired it.,"Oct 17, 2023",90
795,world of horror,PC,bigmanoncampuz,User,If you are looking for a 1980's inspired horror RPG with heavy inspiration from horror of all periods this is perhaps your best single choice.,"Dec 23, 2023",7.1
796,world of horror,PC,kasapluie,User,"A love letter to surreal Lovecraft inspired J-Horror such as Ito Junji, through the medium of a classic 80's roguelike, World of Horror has enough content, difficulty, and interesting stories to keep you hooked for hours. A must play for horror enthusiasts and fans of old school resource management roguelikes.","Nov 17, 2023",9
797,ghostbusters rise of the ghost lord,PlayStation 5,COGconnected,Critic,"Ghostbusters: Rise of the Ghost Lord nails aspects of the experience but its lack of structure hinders the overall package. Using the famous tools from the franchise has never felt better and faithfully captures the feeling of being a Ghostbuster, however, the lack of focus on the narrative gives no context to missions. Fighting against spirits is a blast with friends but doesn’t hold up in single player. Although busting feels good, more attention to the story and its progression is needed.","Nov 6, 2023",63
798,ghostbusters rise of the ghost lord,null,null,User,null,null,null
799,strategic mind spirit of liberty,PC,KeenGamer,Critic,"Overall Strategic Mind: Spirit of Liberty provides a fresh outlook on World War II by utilizing Finland's ultimate struggle and hardships against the Soviets. While there are some lacking aspects within the game, such as the sub-par cutscenes and outdated UI, Strategic Mind: Spirit of Liberty still retains some great things like the turn systems, and with the addition of Heroes like Simo Hayha, the game fits the criteria for those who want to enjoy a new turn-based game that depicts the harshness of World War II.","Sep 10, 2023",70
800,strategic mind spirit of liberty,null,null,User,null,null,null
801,minekos night market,PC,GameGrin,Critic,"Mineko’s Night Market is one of the most sweet and whimsical games that I have played, plus it has cats! It is full of personality and has a lot of different activities you can do to keep you coming back for more.","Sep 24, 2023",66
802,minekos night market,null,null,User,null,null,4.5
803,minekos night market,null,null,User,null,null,null
804,journey to foundation,PlayStation 5,Gamereactor Finland,Critic,"Journey to Foundation is visually bad, but under that there is a fine VR game.","Nov 23, 2023",70
805,journey to foundation,null,null,User,null,null,null
806,finis,Xbox Series X,TheXboxHub,Critic,"FINIS is a very short experience, yet the price tag manages to justify the content. But it must be said, once you’ve been ‘evaluated’ there’s a chance you’ll be done with FINIS, left to leave it on the shelf forevermore.","Oct 30, 2023",60
807,finis,null,null,User,null,null,null
808,frog detective the entire mystery,PlayStation 5,Guardian,Critic,"It’s a brisk, enjoyable package, ideal for a lazy, rainy Sunday afternoon when you want to put your feet up and, every now and again, raise a smile.","Nov 4, 2023",78
809,frog detective the entire mystery,null,null,User,null,null,null
810,animal kart racer 2,null,null,Critic,null,null,tbd
811,animal kart racer 2,null,null,User,null,null,null
812,visco collection,Nintendo Switch,Tech-Gaming,Critic,"Although there’s a bit of redundancy and some lethargic load times in the VISCO Collection, there's some solid 90's-era arcade action to be found.","Oct 29, 2023",68
813,visco collection,null,null,User,null,null,null
814,house of 1000 doors evil inside,null,null,Critic,null,null,tbd
815,house of 1000 doors evil inside,null,null,User,null,null,null
816,shiraha kirameku koi shirabe,null,null,Critic,null,null,tbd
817,shiraha kirameku koi shirabe,null,null,User,null,null,null
818,dinosaurs mission dino camp,Nintendo Switch,Gaming Age,Critic,"As I said, I know that DINOSAURS: Mission Dino Camp is intended for a younger audience, so some allowances need to be made, and you shouldn’t go in expecting the greatest game ever or anything. But even kid-oriented games can be good, and when they’re done right they can offer hours of entertainment. DINOSAURS: Mission Dino Camp is definitely not done right, and for that reason should just be avoided.","Nov 16, 2023",30
819,dinosaurs mission dino camp,null,null,User,null,null,null
820,space race,null,null,Critic,null,null,tbd
821,space race,null,null,User,null,null,null
822,burning force,null,null,Critic,null,null,tbd
823,burning force,null,null,User,null,null,null
824,memorrha,Nintendo Switch,Switch Player,Critic,"Memorrha is a solid first person puzzler with interesting puzzles that make you feel smart. It has a few performance issues here and there, but if you can forgive them, you’ll love the brain-teasers within.","Feb 7, 2023",60
825,memorrha,null,null,User,null,null,null
826,halloween bubble shooter,null,null,Critic,null,null,tbd
827,halloween bubble shooter,null,null,User,null,null,null
828,stray souls,PlayStation 5,PlayStation Universe,Critic,"Stray Souls barely works well enough to finish, but it lacks the kind of refinement and effort needed to bring together all of the ideas presented in this game. Doubly so, the technical issues make an already fragmented narrative feel even more disjointed. Even for people who enjoy bad horror, this is a hard sell.","Nov 5, 2023",31
829,stray souls,PlayStation 5,IGN,Critic,"Stray Souls is an unpolished, paint-by-numbers Silent Hill clone that's horrifying in all the wrong ways.","Oct 24, 2023",40
830,stray souls,PlayStation 5,FFastgamee,User,"""Stray Souls"" misses the mark as a horror game, falling short of the expectations set by its Silent Hill inspiration. With lackluster gameplay, unconvincing characters, and numerous technical issues, the game fails to provide the engaging and terrifying experience horror fans crave.","Dec 22, 2023",1.5
831,stray souls,PlayStation 5,iimarizinha_xz,User,Stray Souls is easily one of the worst games that I played this year. It doesn't deserve any score above 1.,"Nov 15, 2023",0
832,postal brain damaged,PC,The Games Machine,Critic,"Postal Brain Damaged is a bomb! Fun, fast, ferocious and punishing. A Postal spinoff that breathes new life into a franchise that seemed to have lost all ideas.","Jun 12, 2022",71
833,postal brain damaged,PC,Hey Poor Player,Critic,"Postal: Brain Damaged is, rather ironically, a sane and clear-headed new direction for the Postal series. Taking out the menial errands and aimless open world of Postal 4 to focus on straightforward levels and intense wave shooting was a great choice. Though the humor is as low-brow as ever, it’s much less repetitive and dials the penis and poop jokes down from a grating 10 to a tolerable 5. Featuring a vast variety of wild weapons and a netherworld full of nightmarish nemeses to use them on, Postal: Brain Damaged is a long-awaited return to psychopathic form for the series.","Jul 26, 2022",70
834,postal brain damaged,PC,idontknow5,User,a great game with great ost and hard gameplay models cool and lowpoly models,"Jan 10, 2023",8.4
835,postal brain damaged,PC,chadjason,User,tremenda obra maestra de juego es como si doom se fucionaran con postal los niveles y el soundtrack es muy bueno 20/10 recomendable,"Jul 18, 2022",10
836,mars base,null,null,Critic,null,null,tbd
837,mars base,null,null,User,null,null,null
838,afterdream,Xbox Series X,Generación Xbox,Critic,"Working with its fantastic atmosphere and characters, Afterdream manages to create an unnerving feeling of horror in those who play it, although lacking in aspects such as length of the story and some visual aspects such as repeated presets, its fantastic storytelling and interesting mechanics make up for an incredible experience.","Nov 11, 2023",84
839,afterdream,null,null,User,null,null,null
840,a perfect day,Nintendo Switch,GameOver.gr,Critic,"A Perfect Day presents a bittersweet story, ground to reality and in a position to create some truly heart-warming feelings. Unfortunately, many of the secondary characters are devoid of any personality while also some quality of life shortcomings, relating to the simplistic gameplay, drags the whole experience down a bit.","Nov 15, 2023",75
841,a perfect day,null,null,User,null,null,null
842,paintball 3 candy match factory,Xbox Series X,TheXboxHub,Critic,Paintball 3 - Candy Match Factory conjures up creative and engaging match-3 gameplay that will hook you in for hours.,"Oct 25, 2023",90
843,paintball 3 candy match factory,Xbox Series X,Pdasnews,User,"Great game, hours of fun, nice music. My kid loves it. I liked very much the progress of the difficulty..","Nov 10, 2023",9.8
844,swapshot,Xbox Series X,TheXboxHub,Critic,"In the swapping gun, there is a fantastic idea that begs for a game to be built around it. But Swapshot isn’t slick enough, nor clever enough, to truly get the most out of it.","Nov 12, 2023",60
845,swapshot,null,null,User,null,null,null
846,archetype arcadia,PlayStation 5,Digitally Downloaded,Critic,"The real question with Archetype Acadia is whether it justifies its length. With 1.6 million words in it, it’s three times the length of The Lord of the Rings. Or to mention another post-apocalyptic, dark tale filled with moral conflict, Archetype Acadia is roughly 26 times longer than Cormac McCarthy’s The Road. While it’s an imperfect comparison to make between visual novels and novels (by their nature, VNs do need to be longer), there’s just no reason that Archetype Acadia needed to be that long. It’s good, and at times even great, but slimming it down and focusing on delivering greater intensity through the art and story beats could have elevated this game to the highs of the genre.","Oct 24, 2023",80
847,archetype arcadia,null,null,User,null,null,null
848,metal gear solid master collection vol 1,PlayStation 5,Digitally Downloaded,Critic,"Konami could have done more, for sure. There are several titles that really could have been included in this collection for the sake of completion – Metal Gear Solid 4 remains locked to the PlayStation 3, while MGS Acid and Twin Snakes look pretty set to be lost to time at this point. Sure, MGS V remains a viable product in its own right, but Konami really could have filled us in on the rest...With that being said, the original Metal Gear Solid trilogy isn’t just a trio of great games that people have strong nostalgia for. They’re genuine masterpieces and deserve to be preserved into perpetuity. This collection is a perfectly adequate way of preserving them for this hardware cycle.","Oct 22, 2023",76
849,metal gear solid master collection vol 1,PlayStation 5,The Games Machine,Critic,"From the today’s Konami you would expect a lazy port of the HD Collection and of the original Metal Gear Solid. But in Tokyo someone still love the series, and this first of volume of the Master Collection really shows some heart in reselling three masterpieces of the video games history and a bunch of the 2D chapters (including Snake’s Revenge).","Oct 22, 2023",80
850,metal gear solid master collection vol 1,PlayStation 5,PJmarston,User,"Some of the best games I’ve ever played, did the collection have issues on release, Yes, but since most of that is fixed and or being fixed I’m gonna move past that","Nov 20, 2023",4.5
851,metal gear solid master collection vol 1,PlayStation 5,romme,User,This Game That Deserves Better 10/10.,"Oct 30, 2023",10
852,coffee talk,PC,TheGamer,Critic,"Although the game is a single-player experience, I never felt alone while whipping up drinks and talking with characters who - as odd as it might sound - genuinely felt like my closest of friends.","Jan 29, 2020",76
853,coffee talk,PC,Malditos Nerds,Critic,"Despite being too similar to its inspirations, Coffee Talk is a unique blend of love for retro style, chillout music and a surprisingly vivid and fantasy portrayal of Seattle. A beautiful and relaxing experience that succeeds as a hybrid of barista simulation and traditional visual novel.","Jan 27, 2020",85
854,coffee talk,PC,LastResource,User,A great pixel art game with relaxing music and visual. It really drew me back to pixel art style. Love it for every single moment of this game,"Jan 25, 2023",7.5
855,coffee talk,PC,ZecaPaugordin,User,"Jogo sensacional!!! Toda a atmosfera, a trilha sonora, os diálogos, os efeitos sonoros, é tudo perfeito! Um jogo relaxante, bonito, bem feito... com certeza maravilhoso!","May 10, 2022",10
856,coffee talk plus coffee talk episode 2 hibiscus,null,null,Critic,null,null,tbd
857,coffee talk plus coffee talk episode 2 hibiscus,null,null,User,null,null,null
858,crymachina,PlayStation 5,Cubed3,Critic,"The general quality improvement in this game, over past entries, is mind-blowing for how solid everything is. The dark parts of the story mixed with heavy sci-fi elements are a welcome reprieve in a generally dry genre as of late. Some elements such as random combat deaths and some serious tonal dissonance at times, with its soft yuri tea party themes, is going put off some players. That aside, the solid graphics, generally interesting story and overall solid package make this an easy recommendation to JRPG fans.","Oct 25, 2023",66
859,crymachina,PlayStation 5,GameGrin,Critic,"Although a few issues can mar the overall enjoyment, CRYMACHINA is nevertheless an enjoyable tale of reincarnated humans and their struggle to define what it is to be a “real human”. Slick, responsive combat and a fantastic musical score make this a title you shouldn’t overlook.","Oct 19, 2023",75
860,crymachina,null,null,User,null,null,7.5
861,crymachina,null,null,User,null,null,null
862,crymachina,null,null,User,null,null,null
863,hatland,null,null,Critic,null,null,tbd
864,hatland,null,null,User,null,null,null
865,mouse trap the board game,null,null,Critic,null,null,tbd
866,mouse trap the board game,null,null,User,null,null,null
867,metal gear solid 2 sons of liberty hd edition,Nintendo Switch,Nintendo Life,Critic,"There’s no denying the quality on display with Sons of Liberty, and rarely has a sequel demonstrated such a drastic improvement with its visuals and gameplay. For all its indulgent quirks, Sons of Liberty is another seminal video game that fully deserves its reputation as one of the greatest of all time. It’s just a shame that Konami couldn’t max out its potential for its release on Switch, as this is a game that deserves all the love and care in the world.","Oct 31, 2023",70
868,metal gear solid 2 sons of liberty hd edition,null,null,User,null,null,null
869,anime uni,Nintendo Switch,Digitally Downloaded,Critic,"I don’t have a problem with games that feature nudity and titillation. If a developer were to make a strip poker game then I would be all over that (assuming the poker played well enough). Bring on all the Gal*Guns and Dead or Alives that developers can produce. But for the love of Hatsune Miku, Nintendo, don’t let the eStore be flooded with this nonsense.","Apr 14, 2022",0
870,anime uni,null,null,User,null,null,null
871,metal gear solid 3 snake eater hd edition,Nintendo Switch,Nintendo Life,Critic,"Snake Eater also boasts a collection of the finest boss battles we’ve ever seen in a Metal Gear game, even beating out the PS1 original. Highlights include The Fury and The End, and the game’s final boss fight ranks as one of the greatest of all time thanks to its emotional weight. Fans of Solid Snake might feel a bit out of sorts with the drastic change of setting and characters in Snake Eater, but trust us, you’ll be in love once the end credits roll.","Oct 31, 2023",90
872,metal gear solid 3 snake eater hd edition,null,null,User,null,null,null
873,horror tale 2 samantha,Xbox One,TheXboxHub,Critic,"There may not be much new in terms of mechanics from the original game to this one, but Horror Tale 2: Samantha knows what it wants, delivers its goals brilliantly and provides some great escape room vibes.","Nov 7, 2023",70
874,horror tale 2 samantha,null,null,User,null,null,null
875,metal gear solid,PlayStation,Cheat Code Central Platinum,Critic,"This will be the game that everyone will be playing, talking about and demanding for Christmas and the rest of 1999.",,94
876,metal gear solid,PlayStation,Electric Playground,Critic,Gripping. You will not be able to make your way through this unrelenting adventure without feeling your stomach flip and churn into knots.,,100
877,metal gear solid,PlayStation,APorkpiePizza,User,What more can anyone say? This is probably the one and only game I would recommend anyone to play,"Nov 17, 2023",8.4
878,metal gear solid,PlayStation,juniortiger,User,You need check game out one the best game and lot action game and good music and story best and good day,"Oct 27, 2023",10
879,pickleball smash,null,null,Critic,null,null,tbd
880,pickleball smash,null,null,User,null,null,null
881,just dance 2024 edition,Nintendo Switch,Meristation,Critic,"Just Dance 2024 is, more than a new game, and update on a game that has improved its rhythm and looks upon the Tiktok generation.","Oct 31, 2023",72
882,just dance 2024 edition,Nintendo Switch,Nintenduo,Critic,"Just Dance continues to make small steps towards its new evolution as an on-demand song service. Despite new inclusions like the Sweat Mode, its real weight lies in the constant updates throughout the year and in the ever-growing catalog of Just Dance +. This year, the game doesn't feel like just another installment, but rather an extension of a huge musical library.","Nov 16, 2023",72
883,just dance 2024 edition,Nintendo Switch,RabVlasis,User,just danced,"Oct 28, 2023",5.9
884,just dance 2024 edition,Nintendo Switch,P4BL0,User,"Eu sou mto fã da franquia Just dance,jogo desde o 4, mas eu esperava bem mais dessa edição do jogo, eu como jogador de Nintendo Switch, acho o hit tracking razoável, as músicas boas, mas a hud do jogo e grande demais, o modo online é bem divertido, porém o fato de ser tudo online atrapalha a experiência, imagine que vc traz seu Nintendo Switch para a casa da sua vó, e lá não tem internet, como e que vou jogar se eu estou sem internet? Então eu acho um erro grande ser tudo obrigatoriamente online","Oct 27, 2023",7
885,hotline miami 2 wrong number,PC,games(TM),Critic,"This is not merely a sequel worth playing, it’s one worth consuming again and again until its every secret has been revealed.","Apr 10, 2015",74
886,hotline miami 2 wrong number,PC,Pelit (Finland),Critic,"Dark, violent, thought-provoking and powerful. Although satisfying, Hotline Miami 2: Wrong Number is not the masterpiece its predecessor was. [Apr 2015]","May 12, 2015",84
887,hotline miami 2 wrong number,PC,pacifism,User,"hotline miami 2 is by far the best game I have ever played. it changed my life and made me want to become a better person, a more peaceful and less violent one. everything is just so good about this game, the gameplay, the immaculate ost, the charming graphics, the story, it's just so good.","Dec 11, 2023",7.8
888,hotline miami 2 wrong number,PC,k1erx,User,"крутое продолжения к первой части, новая механика боя очень увлекательная","Oct 31, 2023",10
889,spongebob squarepants the cosmic shake,PlayStation 4,Power Unlimited,Critic,"Spongebob Squarepants: The Cosmic Shake is a colorful, creative and funny platformer that will keep any yellow sponge lover entertained for hours. Despite the one-sided side missions and weapons arsenal, exploring the seven absurd and recognizable dimensions is fun for both young and old.","Feb 4, 2023",70
890,spongebob squarepants the cosmic shake,PlayStation 4,SpazioGames,Critic,"Spongebob Squarepants: The Cosmic Shake is a 3D platform that fans of the cartoons will enjoy, even if it lacks that stroke of genius that would have allowed it to be more memorable.","Jan 29, 2023",73
891,spongebob squarepants the cosmic shake,PlayStation 4,TilkSiper,User,"Лучшая игра по Губке Бобу. Буквально на 2 головы выше, чем предыдущая часть Battle for Bikini Bottom — Rehydrated. В The Cosmic Shake отличная новая боевка, приятная графика, интересные локации, веселые костюмы и дополнительные челленджи. Пропускать не советую ни детям, ни взрослым :)","Aug 12, 2023",8.3
892,spongebob squarepants the cosmic shake,PlayStation 4,Mscox93,User,"I don’t normally rate games,but “Spongebob Cosmic Shake” is a really good platformer. This game is a finished product and Purple Lamp actually listened to the consumers complaints about the constant pop in and frame drops of “BFBBR”. “Cosmic Shake” plays smooth in comparison and is just a better game overall. “BFBBR” is still a classic,but Purple Lamp should have taken more time with it,as there’s still some things that haven’t been fixed. Buy both games because they’re both great,even if “BFBBR” has some drawbacks.","Jun 22, 2023",10
893,hotline miami,PC,Games.cz,Critic,"Hotline Miami is proof that it is possible to create a fresh and addictive action game, even with the game's emphasis on retro. At the same time it evokes truly human feelings the modern-day shooters die trying to deliver.","Dec 1, 2012",85
894,hotline miami,PC,Metro GameCentral,Critic,"Wonderfully strange, outrageously violent, and unexpectedly intelligent. Hotline Miami is indie video game design at its very best.","Oct 28, 2012",90
895,hotline miami,PC,Sint_of_XG,User,"итак я успешно прошел игру и с ethtyyjcnm. могу сказать что это отличная игра, могу даже сказать что самая лучшая игра в которую я играл с пиксельной графикой(после майнкрафта конечно). игра достойна ваших человекочасов и прохождения, стоит отметить что заинтересовать может не только музыка, да сюжет понравится не всем а некоторым даже после полного разъяснения всё равно что-то будет не понятно, но не спешите расстраиваться ведь есть вторая часть которая как говорят полностью рассказывает сюжет. также меня очень удивили механики данной игры они совершенно нестандартны и крайне интересны. по итогу всё чем мне понравился Hotline Miami можно перечислять бесконечно так что я рекомендую попробовать самому игра просто шикарная! игра проходится за 10+- часов, для полного прохождения потребуется больше времени.","Nov 26, 2023",8.6
896,hotline miami,PC,TryKuur,User,"Uno de los mejores juegos que he probado, lamentablemente es muy corto, pero estas cinco horas fueron de las mejores, con una intensa banda sonora y una dificultad alta fomenta demasiado su rejugabilidad, con un lore bastante loco y difícil de comprender. Y sobre todo un mundo de violencia frenética y acción desenfrenada. Lo recomiendo al 100%, cómpralo no te arrepentirás.","Oct 19, 2023",10
897,light dark,null,null,Critic,null,null,tbd
898,light dark,null,null,User,null,null,null
899,quern undying thoughts,PC,Games.cz,Critic,"The masterfully crafted puzzles in an engaging atmosphere make Quern - Undying Thoughts a piece of art. The game is a perfect example of what a puzzle game can be, when it’s not just bunch of puzzles glued together.","May 23, 2017",83
900,quern undying thoughts,PC,Adventure Gamers,Critic,"A Myst clone/homage through and through, Quern doesn’t break any new ground, but it’s an impressive debut adventure that would do Atrus proud.","Feb 5, 2017",80
901,quern undying thoughts,PC,madmanandy27,User,"This game is awesome and I was sad when I had completed it. The puzzles are great and the game graphics are amazing. If you are a fan of the Myst series, then this will certainly have your mouth watering! This game immerses you in its world, and the puzzles in the game can have you pulling your hair out, but at the same time have you in awe at their design! I would highly recommend this game!","Jul 10, 2019",8.6
902,quern undying thoughts,PC,AuldWolf,User,"What Obduction could have been? What Obduction should have been! This captures the tone, the atmosphere, and the spirit of the Myst genre to a tee. A living, believable world where the puzzles are more a part of the world's function than mere gameplay elements. Clever, ingenious puzzle and environment design, coupled with incredible audio direction, and an enthralling story really does make for an adventure any Myst fan would be remiss to miss out on.","Oct 29, 2017",10
903,very bad dreams do not fall into madness,null,null,Critic,null,null,tbd
904,very bad dreams do not fall into madness,null,null,User,null,null,null
905,hotline miami collection,Nintendo Switch,Gameblog.fr,Critic,"Six years after its initial release on PC, Hotline Miami is offered with its suite Hotline Miami 2 : Wrong Number (2015) on Switch, through Hotline Miami Collection. If the two titles have been available for some years now on PlayStation consoles including PS Vita, the attraction of being able to play these two cult titles on a portable console such as that of Nintendo is obvious. Hotline Miami games always offer a cryptic story ticking all the boxes of subversiveness, hypnotizing like the bloody scrums in which it plunges us, the cries of flamboyant synthesizers and heavy and threatening beats. Two of the best titles of the decade to discover or re-discover for a discerning audience.","Sep 2, 2019",82
906,hotline miami collection,Nintendo Switch,GamingTrend,Critic,"With satisfyingly difficult gameplay and a soundtrack that steals the show, the Hotline Miami collection is a double feature that offers much replay-ability. While the sequel is more of the same gameplay wise, it expands the series lore and introduces new characters and concepts. The games run smooth on the Switch's hardware and the console's portability makes this the ideal way to play Hotline Miami.","Oct 6, 2019",85
907,hotline miami collection,Nintendo Switch,alist1030,User,Buy the game. I don’t care what you say. But the game. IT MAKES YOU FEEL SO BAD BECAUSE OF WHAT YOU HAVE DONE! IT IS IDEAL!,"Jul 10, 2022",8.1
908,hotline miami collection,Nintendo Switch,PacoBN23,User,"Hotline Miami 1 y 2 son dos juegos de violencia extrema y de combates frenéticos que enganchan desde el primer momento.

La historia es interesante y, aunque no sea nada del otro mundo, también es un incentivo para seguir jugando.

Lo más destacable del juego es su jugabilidad, obligándote a pensar una estrategia si no quieres morir una vez tras otra. A veces llega a ser frustrante porque vas a morir mucho, pero la satisfacción que recibes cuando te pasas un nivel es enorme.

En cuanto al apartado artístico, por un lado, la banda sonora está muy bien y acompaña perfectamente a los niveles y a los menús. En cuanto a los gráficos, el estilo pixel art es muy bonito y el diseño de niveles, de personajes y de máscaras es excelente.

Es un indie de culto que todos deben jugar al menos una vez.

En Switch los controles dejan bastante que desear.","Jun 24, 2023",9
909,i love finding birds,null,null,Critic,null,null,tbd
910,i love finding birds,null,null,User,null,null,null
911,zumba garden,null,null,Critic,null,null,tbd
912,zumba garden,null,null,User,null,null,null
913,cats and the other lives,PC,Oyungezer,Critic,"A gripping tale, intriguing supernatural obsessions, a divided family, and a chubby yellow cat. Cats and the Other Lives is a must experience for both puzzle lovers and those who are fond of story-based games.","Dec 12, 2022",80
