Author,Timestamp,Comment,Article
PM1500,"17 November, 2023",I do miss the glory days of COD. Maybe they'll take me up on my Area 51 idea I preach every year but hope is lost. ,modern-warfare-3-camo-locked-behind-60-call-of-duty-sling-bag-is-perhaps-the-brightest-ever
Bomberman135,"17 November, 2023",Imagine paying $60 for a cheaply made fanny pack and the ugliest skin to ever grace a video game. These people need help. ,modern-warfare-3-camo-locked-behind-60-call-of-duty-sling-bag-is-perhaps-the-brightest-ever
Caveman12312,"17 November, 2023","It’ll make the idiots easier to see, so I can pump them full of lead.",modern-warfare-3-camo-locked-behind-60-call-of-duty-sling-bag-is-perhaps-the-brightest-ever
gamingdevil800,"17 November, 2023","The ""I'm over here shoot me"" skin... I remember in Black Ops 4 Blackout they released these stupid bright green face paints. Me and friend entered a dark room, couldn't see his player character but we instantly spotted his face in the corner.",modern-warfare-3-camo-locked-behind-60-call-of-duty-sling-bag-is-perhaps-the-brightest-ever
Legend_of_Link27,"17 November, 2023",Awesome I’m looking forward to this one. I played some of the original but I was in college at the time and never finished it bc gaming just wasn’t a priority back then but I remember liking it. ,dragons-dogma-2-showcase-set-for-late-november-2023
Creatorkidzz,"22 November, 2023","Praying for release date! Pt 1 is a 10/10 for me, excited for pt 2! ",dragons-dogma-2-showcase-set-for-late-november-2023
Ursa-Minor,"28 November, 2023",beyond excited for this game! the first one was so good. ,dragons-dogma-2-showcase-set-for-late-november-2023
GurtX,"17 November, 2023",I hope we get a release date,dragons-dogma-2-showcase-set-for-late-november-2023
gamingdevil800,"17 November, 2023",Can't wait 2024 could be another great year for rpgs ,dragons-dogma-2-showcase-set-for-late-november-2023
HouseWinsAlways,"17 November, 2023","The game looks very awesome so far, really dig they went old school route ",dragons-dogma-2-showcase-set-for-late-november-2023
shocknfunk,"17 November, 2023",Aww hell ye “it won’t drag on” pfffft gimme a full hour of this. ,dragons-dogma-2-showcase-set-for-late-november-2023
MasterOfTheFarts,"17 November, 2023",This game looks lit,dragons-dogma-2-showcase-set-for-late-november-2023
TheSlurrinSalarian,"17 November, 2023",Part of me hoping this is good.. Not an Avatar fan in the least but do enjoy FarCry.. maybe this changes the formula just enough.. ,avatar-frontiers-of-pandora-combat-explained
NexusChelsea,"17 November, 2023",I wish that this game was in third person..,avatar-frontiers-of-pandora-combat-explained
Smokeyfroggy,"19 November, 2023","Played both the IOS Avatar and the Xbox 360 Avatar games and thought they were epic. Liked the first movie, didn't like the second movie. Liked Far Cry 3/4/5/6 and will 100% be buying this.",avatar-frontiers-of-pandora-combat-explained
Chris27812,"17 November, 2023","This is really the lamest game design choices. The movie premise that natives could beat technologically more powerful enemies is dumb enough thinking that anything with bow and arrows would win against guns (Which can be way more accurate than bows especially at longer range.) Listening to the bra...
See more",avatar-frontiers-of-pandora-combat-explained
IronSea123,"17 November, 2023",Why do we keep gleefully developing entire fictional universes where humans = bad. Why do we hate ourselves so much in our fiction.,avatar-frontiers-of-pandora-combat-explained
Mavsynchroid,"19 November, 2023","well... duh... Isn't this kind of common sense stuff? Of course the bow will be more stealthy.
Although, the whole thing about the weak spots on mechs... Not really believable... Sounds like if they back up into a tree branch they could blow up depending on where the branch hit.",avatar-frontiers-of-pandora-combat-explained
WiseMock00,"19 November, 2023","Far cry clone of not, game looks super cool to be in. Plus the parkour elements make it unique enough ",avatar-frontiers-of-pandora-combat-explained
Thugga101,"19 November, 2023",This is literally the only game this year of release ms I didn’t purchase. IDK but I’m just not into Avatar in general but the game isn’t grabbing my attention in any way ,avatar-frontiers-of-pandora-combat-explained
PneumaPilot,"17 November, 2023",Thank goodness they chose the first person perspective.  I honestly don’t know why so many people want third person.  “Please block 1/5th of my view with…myself!”,avatar-frontiers-of-pandora-combat-explained
OuthouseRat,"17 November, 2023",This has VR (or counter-parted like RE: the Village) written all over it (same as Robocop) yet Sony dropped the ball on pushing for what could have been a system seller… maybe eventually… ,avatar-frontiers-of-pandora-combat-explained
Johnnybravo1992,"19 November, 2023",The helicopters looked really weak in the previous gameplay video. Hopefully its challenging enough to still be fun.,avatar-frontiers-of-pandora-combat-explained
HouseWinsAlwaysII,"19 November, 2023",Will definitely like the game considering my hatred towards humans...,avatar-frontiers-of-pandora-combat-explained
Dragunow,"20 November, 2023","I really hope this is good, as I had to buy a new gpu, and with current prices piracy is all i can afford 🤡 (this game was bundled with the gpu)",avatar-frontiers-of-pandora-combat-explained
c8500521,"20 November, 2023",Can't wait to see bewbs! ,avatar-frontiers-of-pandora-combat-explained
WillBilliamson,"17 November, 2023",I hope this game is more like Far Cry 3 through 5 than 6. ,avatar-frontiers-of-pandora-combat-explained
Tryumpf,"20 November, 2023",I really hope they knock this out the park. this won't be popular but I like the movies,avatar-frontiers-of-pandora-combat-explained
Persona12345,"20 November, 2023",Going for a medium 7/10 ,avatar-frontiers-of-pandora-combat-explained
LB1984,"20 November, 2023",So they shoot bows left handed and guns right handed.. 🤔,avatar-frontiers-of-pandora-combat-explained
SirCetega,"17 November, 2023",Sorry all I read was Season Pass and immediately stopped giving a fuck about this Ubisoft shit show.,avatar-frontiers-of-pandora-combat-explained
irishbaroo,"17 November, 2023","I view the term ""Souls like"" as a negative. I no longer view dying numerous times because a game is artificially difficult as a fun way to spend my time. I've been playing since 1985 and have owned every system out there. Now I always prefer a game that has a difficulty level option. I was going to...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
alvelaisa,"17 November, 2023","So now I get to suffer a challenge increase after I felt comfortable with the challenge beforehand?... why not just implement a difficulty option then? I appreciated this game for being a mid-level challenge, as it was touted by most reviewers. ",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
gamefreak007,"17 November, 2023",no thanks.. game was already difficult enough without them having to buff the bosses..,lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
orcflesh2075,"17 November, 2023","I don't know that the lock on system is that much better. I was trying to lock on to an umbral sack last night and had to click about 4 times. It was the only thing target thing on the screen and I had it in the middle. But once I turned my character directly towards the target it locked on. Maybe ...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
danken101,"17 November, 2023","They need a ""sort"" option in the inventory menu. It will make the iron clad achievement a little easier to keep track of especially if your farming for armour pieces and you have heaps of doubles and the inventory doesn't auto sort. ",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
Gro02,"17 November, 2023","Nope. Just logged in and tried to end this stuck in umbral ending limbo and nothing has changed. Still stuck. Still crashes on the way over and if I do make it nothing. No credits on log in. ☹️ Looks like I'm logging back out and continuing to not be able to play the game anymore until they actuall...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
kasplat,"17 November, 2023","Never, ever, go to NG+ in this game! You can't go back. Instead, just do NG 0 for repeat playthroughs if you want trophies, different endings, etc.
The game still has problems, especially in multiplayer, and this patch in particular was not a step in the right direction, but they are updating all th...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
Jimmyhhh,"7 December, 2023","They need to make it an optional patch.  I’m not through the first playthrough yet and I’m fine with the difficulty.  I realize the kids living off their parents without jobs have time to be expert button pushers but I do not have that kind of time as I have to work for a living.  Sounds like they ...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
gojita1978,"17 November, 2023","This game started bad and it keeps getting worst.
PVP is a train wreck PVE is horrible the game is hard so devs listen to people that make OP builds 🤦‍♂️🤦‍♂️🤦‍♂️ lets listen to them not the casual player that makes most of your player base bunch of clowns.
Sad this game has soo much potential and ...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
sokztymbarku,"17 November, 2023","""Launched in October 2023 to strong critical reception"" - Not really, it's got 75/100 critics and 68/100 users scores on MT. That's not bad but not great either.",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
TheDel22,"17 November, 2023",So does this make it actually playable on Series X? ,lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
Thonkmeister,"28 November, 2023","Tancred, Lightreaper and Monarch already have copious amounts of HP on NG+. Plus you just get one shot by them practically. Felt like the boss overhaul should've went in the opposite direction...I get it's also a skill issue on my part. It's just made the game not fun for me anymore. Shame cause ae...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
emmettf,"17 November, 2023","I was really looking forward to this game with its seamless coop promise. But it ran like crap on series s (like 10fps some of the time) and the coop was pointless. The partner couldn't pick up any items and got only a small percentage of the xp. Sent it back and got a refund. Really a pity because...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
TheSilentHeel,"17 November, 2023",Just got the platinum last night after 4 play throughs and 160 hours. Listen to me. Don’t. Do not. It’s not worth it. Most frustrating ass game I’ve ever played. And I do not mean because it’s a souls-like. The frustration doesn’t come from the difficulty of the game (except NG+. Don’t go into NG+ ...See more,lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
Scomanzo89,"17 November, 2023",Lol! Haven't even fuggn finished the game and they've increased boss difficulty?? Who is complaining about the bosses not being hard enough because they might need to spontaneously combust right now! J lord!! I liked that some bosses were easier to kill than others. ,lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
thee_lordz__chips,"17 November, 2023",The lock on system was so infuriating ,lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
S1L3NC3,"18 November, 2023","It’s honestly such BS that there’s no difficulty setting. I get it, Souls vets are looking for their next ‘hit’ but being new to this genre because of the exquisite setting and detail, only to come up against a brick wall that’s impassable on a casual gamer ‘time budget’, just isn’t fun. I was actu...
See more",lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
NotUrAveragePizza,"17 November, 2023",Oof,lords-of-the-fallen-update-v11326-includes-complete-overhaul-to-all-bosses
